@id,@form,@lemma,@postag
1,τοῦτο,οὗτος,p-s---na-
2,δʼ,δέ,d--------
3,ἐποίησαν,ποιέω,v3paia---
4,οἱ,ὁ,l-p---mn-
5,περὶ,περί,r--------
6,τὸν,ὁ,l-s---ma-
7,Λεωτυχίδην,Λεωτυχίδης,n-s---ma-
8,νομίζοντες,νομίζω,v-pppamn-
9,τοὺς,ὁ,l-p---ma-
10,συστρατεύοντας,συστρατεύω,v-pppama-
11,τοῖς,ὁ,l-p---md-
12,βαρβάροις,βάρβαρος,n-p---md-
13,Ἕλληνας,Ἕλλην,n-p---ma-
14,ἀποστήσειν,ἀφεστήξω,v--fna---
15,Περσῶν,Πέρσης,n-p---mg-
16,καὶ,καί,c--------
17,ταραχὴν,ταραχή,n-s---fa-
18,ἔσεσθαι,εἰμί,v--fnm---
19,πολλὴν,πολύς,a-s---fa-
20,ἐν,ἐν,r--------
21,τῇ,ὁ,l-s---fd-
22,τῶν,ὁ,l-p---mg-
23,βαρβάρων,βάρβαρος,n-p---mg-
24,στρατοπεδείᾳ,στρατοπεδεία,n-s---fd-
25,·,punc1,u--------
