@id,@form,@lemma,@postag
1,οἱ,ὁ,l-p---mn-
2,δὲ,δέ,d--------
3,περὶ,περί,r--------
4,Λεωτυχίδην,Λεωτυχίδης,n-s---ma-
5,καὶ,καί,c--------
6,Ξάνθιππον,Ξάνθιππος,n-s---ma-
7,ἀποπλεύσαντες,ἀποπλέω,v-papamn-
8,εἰς,εἰς,r--------
9,Σάμον,Σάμος,n-s---fa-
10,τοὺς,ὁ,l-p---ma-
11,μὲν,μέν,d--------
12,Ἴωνας,Ἴωνες,n-p---ma-
13,καὶ,καί,c--------
14,τοὺς,ὁ,l-p---ma-
15,Αἰολεῖς,Αἰολεύς,n-p---ma-
16,συμμάχους,σύμμαχος,a-p---ma-
17,ἐποιήσαντο,ποιέω,v3paim---
18,",",punc1,u--------
19,μετὰ,μετά,r--------
20,δὲ,δέ,c--------
21,ταῦτα,οὗτος,p-p---na-
22,ἔπειθον,πείθω,v3piia---
23,αὐτοὺς,αὐτός,p-p---ma-
24,ἐκλιπόντας,ἐκλείπω,v-papama-
25,τὴν,ὁ,l-s---fa-
26,Ἀσίαν,Ἀσία,n-s---fa-
27,εἰς,εἰς,r--------
28,τὴν,ὁ,l-s---fa-
29,Εὐρώπην,Εὐρώπης,n-s---ma-
30,μετοικισθῆναι,μετοικίζω,v--anp---
31,.,punc1,u--------
