@id,@form,@lemma,@postag
1,τούτων,οὗτος,p-p---ng-
2,δὲ,δέ,d--------
3,πραχθέντων,πράσσω,v-pappng-
4,συνέβη,συμβαίνω,v3saia---
5,τὴν,ὁ,l-s---fa-
6,δύναμιν,δύναμις,n-s---fa-
7,τῶν,ὁ,l-p---mg-
8,Ἑλλήνων,Ἕλλην,n-p---mg-
9,σχισθῆναι,σχίζω,v--anp---
10,",",punc1,u--------
11,καὶ,καί,c--------
12,τοὺς,ὁ,l-p---ma-
13,μὲν,μέν,d--------
14,Λακεδαιμονίους,Λακεδαιμόνιος,n-p---ma-
15,εἰς,εἰς,r--------
16,τὴν,ὁ,l-s---fa-
17,Λακωνικὴν,Λακωνικός,a-s---fa-
18,ἀποπλεῦσαι,ἀποπλέω,v--ana---
19,",",punc1,u--------
20,τοὺς,ὁ,l-p---ma-
21,δὲ,δέ,c--------
22,Ἀθηναίους,Ἀθήναιος,n-p---ma-
23,μετὰ,μετά,r--------
24,τῶν,ὁ,l-p---mg-
25,Ἰώνων,Ἴωνες,n-p---mg-
26,καὶ,καί,c--------
27,τῶν,ὁ,l-p---mg-
28,νησιωτῶν,νησιώτης,n-p---mg-
29,ἐπὶ,ἐπί,r--------
30,Σηστὸν,Σηστός,n-s---fa-
31,ἀπᾶραι,ἀπαίρω,v--ana---
32,.,punc1,u--------
