,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|19419|3|1,1,ἠγωνίασα,ἀγωνιάω,v1saia---,PRED_CO
2,Leuven|19419|3|3,3,κύριε,κύριος,n-s---mv-,ExD
4,Leuven|19419|3|5,5,οὐ,οὐ,d--------,AuxZ
5,Leuven|19419|3|6,6,μετρίως,μέτριος,d--------,ADV
7,Leuven|19419|3|8,8,ἵνα,ἵνα,c--------,AuxC
8,Leuven|19419|3|9,9,ἀκούσω,ἀκούω,v1sasa---,OBJ
9,Leuven|19419|3|10,10,ὅτι,ὅτι,c--------,AuxC
10,Leuven|19419|3|11,11,ἐνώθρευσας,νωθρεύω,v2saia---,OBJ
12,Leuven|19419|3|13,13,ἀλλὰ,ἀλλά,c--------,COORD
13,Leuven|19419|3|14,14,χάρις,χάρις,n-s---fn-,SBJ
14,Leuven|19419|3|15,15,τοῖς,ὁ,l-p---md-,ATR
15,Leuven|19419|3|16,16,θεοῖς,θεός,n-p---md-,PNOM
16,Leuven|19419|3|17,17,πᾶσι,πᾶς,a-p---md-,ATR
17,Leuven|19419|3|18,18,ὅτι,ὅτι,c--------,AuxC
18,Leuven|19419|3|19,19,σε,σύ,p2s---ca-,OBJ
19,Leuven|19419|3|20,20,διαφυλάσσουσι,διαφυλάσσω,v3ppia---,ADV
20,Leuven|19419|3|21,21,ἀπρόσκοπον,ἀπρόσκοπος,a-s---ma-,OCOMP
