,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|33668|5|1,1,εἴπερ,εἴπερ,c--------,AuxC
1,Leuven|33668|5|2,2,ἀληθές,ἀληθής,a-s---nn-,PNOM_CO
2,Leuven|33668|5|3,3,ἐστιν,εἰμί,v3spia---,ADV
3,Leuven|33668|5|4,4,καί,καί,c--------,COORD
4,Leuven|33668|5|5,5,καλῆς,καλός,a-s---fg-,ATR
5,Leuven|33668|5|6,6,τιμῆς,τιμή,n-s---fg-,PNOM_CO
7,Leuven|33668|5|8,8,δήλωσον,δηλόω,v2sama---,PRED
8,Leuven|33668|5|9,9,μοι,ἐγώ,p1s---cd-,OBJ
10,Leuven|33668|5|11,11,καί,καί,c--------,AuxY
11,Leuven|33668|5|12,12,περί,περί,r--------,AuxP
12,Leuven|33668|5|13,13,τοῦ,ὁ,l-s---mg-,ATR
13,Leuven|33668|5|14,14,σίτου,σῖτος,n-s---mg-,ADV_CO
14,Leuven|33668|5|15,15,καί,καί,c--------,COORD
15,Leuven|33668|5|16,16,τῶν,ὁ,l-p---fg-,ATR
16,Leuven|33668|5|17,17,κριθῶν,κριθή,n-p---fg-,ADV_CO
