,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|14145|1|1,1,Ποτάμωνι,Ποτάμων,n-s---md-,OBJ
1,Leuven|14145|1|2,2,στρατηγῷ,στρατηγός,n-s---md-,ATR
2,Leuven|14145|1|3,3,Ἀρσινοίτου,Ἀρσινοΐτης,n-s---mg-,ATR
3,Leuven|14145|1|4,4,Ἡρακλείδου,Ἡρακλείδης,n-s---cg-,ATR
4,Leuven|14145|1|5,5,μερίδος,μερίς,n-s---fg-,ATR
5,Leuven|14145|1|6,6,παρὰ,παρά,r--------,AuxP
6,Leuven|14145|1|7,7,Πετεύριος,Πετεῦρις,n-s---mg-,ADV_CO
7,Leuven|14145|1|8,8,Πετεύριος,Πετεῦρις,n-s---mg-,ATR
8,Leuven|14145|1|9,9,καὶ,καί,c--------,AuxY
9,Leuven|14145|1|10,10,Σισόιτος,Σισόις,n-s---mg-,ADV_CO
10,Leuven|14145|1|11,11,Ὀρσενούφεως,Ὀρσενοῦφις,n-s---mg-,ATR
11,Leuven|14145|1|12,12,καὶ,καί,c--------,COORD
12,Leuven|14145|1|13,13,τῶν,ὁ,l-p---mg-,ATR
13,Leuven|14145|1|14,14,λοιπῶν,λοιπός,a-p---mg-,ATR
14,Leuven|14145|1|15,15,ἱερέων,ἱερεύς,n-p---mg-,ADV_CO
15,Leuven|14145|1|16,16,ἱεροῦ,ἱερός,a-s---ng-,ATR
16,Leuven|14145|1|17,17,τοῦ,ὁ,l-s---ng-,ATR
17,Leuven|14145|1|18,18,ὄντος,εἰμί,v-sppang-,ATR
18,Leuven|14145|1|19,19,ἐν,ἐν,r--------,AuxP
19,Leuven|14145|1|20,20,κώμῃ,κώμη,n-s---fd-,ADV
20,Leuven|14145|1|21,21,Βακχιάδι,Βακχιάς,n-s---fd-,ATR
