,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|28935|3|1,1,ἐνιαυτόν,ἐνιαυτός,n-s---ma-,ADV
1,Leuven|28935|3|2,2,σήμερον,σήμερον,d--------,ADV
2,Leuven|28935|3|3,3,ἐκτός,ἐκτός,r--------,AuxP
3,Leuven|28935|3|4,4,σοῦ,σύ,p2s---cg-,ADV
4,Leuven|28935|3|5,5,εἰμί,εἰμί,v1spia---,PRED_CO
5,Leuven|28935|3|6,6,εἰς,εἰς,r--------,AuxP
6,Leuven|28935|3|7,7,τόδε,ὅδε,p-s---na-,ADV
7,Leuven|28935|3|8,8,ἐμέ,ἐγώ,p1s---ca-,OBJ
8,Leuven|28935|3|9,9,οὐκ,οὐ,d--------,AuxZ
9,Leuven|28935|3|10,10,ἠξίωσας,ἀξιόω,v2saia---,PRED_CO
10,Leuven|28935|3|11,11,παρά,παρά,r--------,AuxP
11,Leuven|28935|3|12,12,πάντας,πᾶς,a-p---ma-,ADV
12,Leuven|28935|3|13,13,ἐπί,ἐπί,r--------,AuxP
13,Leuven|28935|3|14,14,τῷ,ὁ,l-s---nd-,ATR
14,Leuven|28935|3|15,15,δηλῶσαι,δηλόω,v--ana---,ADV
15,Leuven|28935|3|16,16,μοι,ἐγώ,p1s---cd-,OBJ
16,Leuven|28935|3|17,17,περί,περί,r--------,AuxP
17,Leuven|28935|3|18,18,σοῦ,σύ,p2s---cg-,ADV_CO
18,Leuven|28935|3|19,19,καί,καί,c--------,COORD
19,Leuven|28935|3|20,20,περί,περί,r--------,AuxP
20,Leuven|28935|3|21,21,τοῦ,ὁ,l-s---mg-,ATR
21,Leuven|28935|3|22,22,ἀδελφοῦ,ἀδελφός,n-s---mg-,ADV_CO
22,Leuven|28935|3|23,23,Ὡρίωνος,Ὡρίων,n-s---mg-,APOS
23,Leuven|28935|3|24,24,πῶς,πῶς,d--------,ADV
24,Leuven|28935|3|25,25,ἔχων,ἔχω,v-sppamn-,ADV
26,Leuven|28935|3|27,27,λίαν,λίαν,d--------,ADV
27,Leuven|28935|3|28,28,γάρ,γάρ,d--------,AuxY
28,Leuven|28935|3|29,29,φιλῶ,φιλέω,v1spia---,ADV
29,Leuven|28935|3|30,30,αὐτόν,αὐτός,p-s---ma-,OBJ
