,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|32904|6|1,1,ἀφ’,ἀπό,r--------,AuxP
1,Leuven|32904|6|2,2,οὗ,ὅς,p-s---ng-,ADV
2,Leuven|32904|6|3,3,δέ,δέ,d--------,AuxY
3,Leuven|32904|6|4,4,ἐτελεύτησεν,τελευτάω,v3saia---,ADV
5,Leuven|32904|6|6,6,ἔμεινα,μένω,v1saia---,PRED
6,Leuven|32904|6|7,7,ἔρημος,ἐρῆμος,a-s---fn-,ADV
8,Leuven|32904|6|9,9,μηδένα,μηδείς,p-s---ma-,OBJ
9,Leuven|32904|6|10,10,ἔχουσα,ἔχω,v-sppafn-,ADV
10,Leuven|32904|6|11,11,ἐπί,ἐπί,r--------,AuxP
11,Leuven|32904|6|12,12,ξένοις,ξένος,a-p---md-,ATR
12,Leuven|32904|6|13,13,τόποις,τόπος,n-p---md-,ADV
