,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|33637|8|1,1,ἀσπάζονται,ἀσπάζομαι,v3ppie---,PRED_CO
1,Leuven|33637|8|2,2,σε,σύ,p2s---ca-,OBJ
2,Leuven|33637|8|3,3,οἱ,ὁ,l-p---mn-,ATR
3,Leuven|33637|8|4,4,ἀδελφοί,ἀδελφός,n-p---mn-,SBJ
4,Leuven|33637|8|5,5,σου,σύ,p2s---cg-,ATR
5,Leuven|33637|8|6,6,Ὡρίων,Ὡρίων,n-s---mn-,APOS_CO
6,Leuven|33637|8|7,7,καί,καί,c--------,COORD
7,Leuven|33637|8|8,8,Ἡραΐσκος,Ἡραίσκος,n-s---mn-,APOS_CO
9,Leuven|33637|8|10,10,ἀσπάζονται,ἀσπάζομαι,v3ppie---,PRED_CO
10,Leuven|33637|8|11,11,σε,σύ,p2s---ca-,OBJ
12,Leuven|33637|8|13,13,καί,καί,c--------,AuxY
13,Leuven|33637|8|14,14,τά,ὁ,l-p---nn-,ATR
14,Leuven|33637|8|15,15,τέκνα,τέκνον,n-p---nn-,SBJ
15,Leuven|33637|8|16,16,αὐτῆς,αὐτός,p-s---fg-,ATR
17,Leuven|33637|8|18,18,ἀσπάζονται,ἀσπάζομαι,v3ppie---,PRED_CO
18,Leuven|33637|8|19,19,σε,σύ,p2s---ca-,OBJ
19,Leuven|33637|8|20,20,Ταχῶσις,Ταχῶσις,n-s---fn-,SBJ_CO
20,Leuven|33637|8|21,21,καί,καί,c--------,COORD
21,Leuven|33637|8|22,22,ὁ,ὁ,l-s---mn-,ATR
22,Leuven|33637|8|23,23,ἀνήρ,ἀνήρ,n-s---mn-,SBJ_CO
23,Leuven|33637|8|24,24,αὐτῆς,αὐτός,p-s---fg-,ATR
25,Leuven|33637|8|26,26,ἀσπάζονται,ἀσπάζομαι,v3ppie---,PRED_CO
26,Leuven|33637|8|27,27,σε,σύ,p2s---ca-,OBJ
27,Leuven|33637|8|28,28,Τριάδελφος,Τριάδελφος,n-s---mn-,SBJ_CO
28,Leuven|33637|8|29,29,καί,καί,c--------,AuxY
29,Leuven|33637|8|30,30,ἡ,ὁ,l-s---fn-,ATR
30,Leuven|33637|8|31,31,σύνβιος,σύμβιος,a-s---fn-,SBJ_CO
31,Leuven|33637|8|32,32,αὐτοῦ,αὐτός,p-s---mg-,ATR
32,Leuven|33637|8|33,33,καί,καί,c--------,COORD
33,Leuven|33637|8|34,34,τά,ὁ,l-p---nn-,ATR
34,Leuven|33637|8|35,35,τέκνα,τέκνον,n-p---nn-,SBJ_CO
35,Leuven|33637|8|36,36,αὐτοῦ,αὐτός,p-s---mg-,ATR
