,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|30385|4|1,1,θαυμάζω,θαυμάζω,v1spia---,PRED
1,Leuven|30385|4|2,2,δὲ,δέ,d--------,AuxY
2,Leuven|30385|4|3,3,ὅτι,ὅτι,c--------,AuxC
3,Leuven|30385|4|4,4,εἰς,εἰς,r--------,AuxP
4,Leuven|30385|4|5,5,μὲν,μέν,d--------,AuxY
5,Leuven|30385|4|6,6,ἔλαιον,ἔλαιον,n-s---na-,OBJ
6,Leuven|30385|4|7,7,τὸ,ὁ,l-s---na-,ATR
7,Leuven|30385|4|8,8,τοσοῦτο,τοσοῦτος,p-s---na-,ATR
8,Leuven|30385|4|9,9,ἀργύριον,ἀργύριον,n-s---na-,OBJ
9,Leuven|30385|4|10,10,ἐχώρησαι,χωρέω,v2srie---,OBJ
