,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|31365|3|1,1,καὶ,καί,c--------,AuxY
1,Leuven|31365|3|2,2,τὸ,ὁ,l-p---na-,ATR
2,Leuven|31365|3|3,3,χιτώνιον,χιτώνιον,n-s---na-,OBJ
3,Leuven|31365|3|4,4,αὐτῆς,αὐτός,p-s---fg-,ATR
4,Leuven|31365|3|5,5,τὸ,ὁ,l-s---na-,ATR
5,Leuven|31365|3|6,6,λευκὸν,λευκός,a-s---na-,ATR
6,Leuven|31365|3|7,7,τὸ,ὁ,l-s---na-,ATR
7,Leuven|31365|3|8,8,παρὰ,παρά,r--------,AuxP
8,Leuven|31365|3|9,9,σοὶ,σύ,p2s---cd-,ATR
9,Leuven|31365|3|10,10,ἔνεγκον,φέρω,v2sama---,PRED_CO
10,Leuven|31365|3|11,11,ἐρχόμενος,ἔρχομαι,v-sppemn-,ADV
11,Leuven|31365|3|12,12,τὸ,ὁ,l-s---na-,ATR
12,Leuven|31365|3|13,13,δὲ,δέ,d--------,AuxY
13,Leuven|31365|3|14,14,καλλάινον,καλάινος,a-s---na-,OBJ
14,Leuven|31365|3|15,15,μὴ,μή,d--------,AuxZ
15,Leuven|31365|3|16,16,ἐνέγκῃς,φέρω,v2sasa---,PRED_CO
17,Leuven|31365|3|18,18,ἀλλὰ,ἀλλά,c--------,COORD
18,Leuven|31365|3|19,19,θέλεις,ἐθέλω,v2spia---,ADV
19,Leuven|31365|3|20,20,αὐτὸ,αὐτός,p-s---na-,OBJ
20,Leuven|31365|3|21,21,πωλῆσαι,πωλέω,v--ana---,OBJ
21,Leuven|31365|3|22,22,πώλησον,πωλέω,v2sama---,PRED_CO
23,Leuven|31365|3|24,24,θέλεις,ἐθέλω,v2spia---,ADV
24,Leuven|31365|3|25,25,αὐτὸ,αὐτός,p-s---na-,OBJ
25,Leuven|31365|3|26,26,ἀφεῖναι,ἀφίημι,v--ana---,OBJ
26,Leuven|31365|3|27,27,τῇ,ὁ,l-s---fd-,ATR
27,Leuven|31365|3|28,28,θυγατρί,θυγάτηρ,n-s---fd-,OBJ
28,Leuven|31365|3|29,29,σου,σύ,p2s---cg-,ATR
29,Leuven|31365|3|30,30,ἄφες,ἀφίημι,v2sama---,PRED_CO
