,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27086|25|1,1,ἐβλάβην,βλάπτω,v1saip---,PRED_CO
1,Leuven|27086|25|2,2,πόσα,πόσος,p-p---na-,ADV
2,Leuven|27086|25|3,3,πέρυσι,πέρυσι,d--------,ADV
3,Leuven|27086|25|4,4,διὰ,διά,r--------,AuxP
4,Leuven|27086|25|5,5,Σατορνεῖλον,Σατορνεῖλος,n-s---ma-,ADV
6,Leuven|27086|25|7,7,οὐδὲ,οὐδέ,c--------,AuxY
7,Leuven|27086|25|8,8,ὠφείλησε,ὀφειλέω,v3saia---,PRED_CO
8,Leuven|27086|25|9,9,αὐτὰ,αὐτός,p-p---na-,OBJ
9,Leuven|27086|25|10,10,οὐδὲ,οὐδέ,c--------,COORD
10,Leuven|27086|25|11,11,ἐγώ,ἐγώ,p1s---cn-,SBJ_CO
12,Leuven|27086|25|13,13,ἀλλὰ,ἀλλά,c--------,COORD
13,Leuven|27086|25|14,14,πάντα,πᾶς,a-p---na-,ADV
14,Leuven|27086|25|15,15,ἐβλάβην,βλάπτω,v1saip---,PRED_CO
