,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|28798|6|1,1,γενόμενός,γίγνομαι,v-sapmmn-,ADV
1,Leuven|28798|6|2,2,μου,ἐγώ,p1s---cg-,ATR
2,Leuven|28798|6|3,3,γὰρ,γάρ,d--------,AuxY
3,Leuven|28798|6|4,4,εἰς,εἰς,r--------,AuxP
4,Leuven|28798|6|5,5,οἶκον,οἶκος,n-s---ma-,OBJ
5,Leuven|28798|6|6,6,τῇ,ὁ,l-s---fd-,ATR
6,Leuven|28798|6|7,7,αὐτῇ,αὐτός,p-s---fd-,ATR
7,Leuven|28798|6|8,8,ὥρᾳ,ὥρα,n-s---fd-,ADV
8,Leuven|28798|6|9,9,ἀναγκαίως,ἀναγκαῖος,d--------,ADV
9,Leuven|28798|6|10,10,ἔγραψά,γράφω,v1saia---,PRED_CO
10,Leuven|28798|6|11,11,σοι,σύ,p2s---cd-,OBJ
11,Leuven|28798|6|12,12,τὴν,ὁ,l-s---fa-,ATR
12,Leuven|28798|6|13,13,πρώτην,πρῶτος,a-s---fa-,ATR
13,Leuven|28798|6|14,14,ἐπιστολήν,ἐπιστολή,n-s---fa-,OBJ
15,Leuven|28798|6|16,16,καλῶς,καλός,d--------,ADV
16,Leuven|28798|6|17,17,γενόμενός,γίγνομαι,v-sapmmn-,ADV
17,Leuven|28798|6|18,18,μου,ἐγώ,p1s---cg-,ATR
18,Leuven|28798|6|19,19,εἰς,εἰς,r--------,AuxP
19,Leuven|28798|6|20,20,οἶκον,οἶκος,n-s---ma-,OBJ
20,Leuven|28798|6|21,21,τῇ,ὁ,l-s---fd-,ATR
21,Leuven|28798|6|22,22,μιᾷ,εἷς,m-s---fd-,ATR_CO
22,Leuven|28798|6|23,23,καὶ,καί,c--------,COORD
23,Leuven|28798|6|24,24,εἰκάδι,εἰκάς,n-s---fd-,ATR_CO
25,Leuven|28798|6|26,26,καὶ,καί,c--------,COORD
26,Leuven|28798|6|27,27,εὗρον,εὑρίσκω,v1saia---,PRED_CO
27,Leuven|28798|6|28,28,πάντα,πᾶς,a-p---na-,SBJ_CO
28,Leuven|28798|6|29,29,καλῶς,καλός,d--------,ADV
29,Leuven|28798|6|30,30,καὶ,καί,c--------,COORD
30,Leuven|28798|6|31,31,τὴν,ὁ,l-s---fa-,ATR
31,Leuven|28798|6|32,32,κυρίαν,κυρία,n-s---fa-,SBJ_CO
32,Leuven|28798|6|33,33,ἡμῶν,ἐγώ,p1p---cg-,ATR
33,Leuven|28798|6|34,34,καλῶς,καλός,d--------,ADV
34,Leuven|28798|6|35,35,διάγουσαν,διάγω,v-sppafa-,OBJ
