,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27089|17|1,1,ἓν,εἷς,m-s---na-,ADV
1,Leuven|27089|17|2,2,δὲ,δέ,d--------,AuxY
2,Leuven|27089|17|3,3,εὐχαριστῶ,εὐχαριστέω,v1spia---,PRED_CO
3,Leuven|27089|17|4,4,τοῖς,ὁ,l-p---md-,ATR
4,Leuven|27089|17|5,5,θεοῖς,θεός,n-p---md-,OBJ
5,Leuven|27089|17|6,6,ὅτι,ὅτι,c--------,AuxC
6,Leuven|27089|17|7,7,πλείονας,πολύς,a-p---mac,OBJ
7,Leuven|27089|17|8,8,δέδωκά,δίδωμι,v1sria---,ADV
8,Leuven|27089|17|9,9,σοι,σύ,p2s---cd-,OBJ
9,Leuven|27089|17|10,10,τῶν,ὁ,l-p---fg-,ATR
10,Leuven|27089|17|11,11,ὀκτὼ,ὀκτώ,m--------,ATR
11,Leuven|27089|17|12,12,δραχμῶν,δραχμή,n-p---fg-,ADV
13,Leuven|27089|17|14,14,εἰ,εἰ,c--------,AuxC
14,Leuven|27089|17|15,15,μή,μή,d--------,AuxZ
16,Leuven|27089|17|17,17,τὸ,ὁ,l-s---nn-,ATR
17,Leuven|27089|17|18,18,αὐτὸ,αὐτός,p-s---nn-,SBJ
18,Leuven|27089|17|19,19,ἦν,εἰμί,v3siia---,PRED_CO
