,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|36197|4|1,1,θελήσῃ,ἐθέλω,v3sasa---,PRED
1,Leuven|36197|4|2,2,οὖν,οὖν,d--------,AuxY
2,Leuven|36197|4|3,3,ἡ,ὁ,l-s---fn-,ATR
3,Leuven|36197|4|4,4,σὴ,σός,a-s---fn-,ATR
4,Leuven|36197|4|5,5,ἀρετὴ,ἀρετή,n-s---fn-,SBJ
5,Leuven|36197|4|6,6,καὶ,καί,d--------,AuxZ
6,Leuven|36197|4|7,7,ἂν,ἄν,d--------,AuxY
7,Leuven|36197|4|8,8,ἐπὶ,ἐπί,r--------,AuxP
8,Leuven|36197|4|9,9,τοῦ,ὁ,l-s---ng-,ATR
9,Leuven|36197|4|10,10,παρόντος,πάρειμι,v-sppang-,ADV
10,Leuven|36197|4|11,11,δηλῶσαί,δηλόω,v--ana---,OBJ_CO
11,Leuven|36197|4|12,12,μοι,ἐγώ,p1s---cd-,OBJ
12,Leuven|36197|4|13,13,πρό,πρό,r--------,AuxP
13,Leuven|36197|4|14,14,τε,τε,c--------,AuxY
14,Leuven|36197|4|15,15,πάντων,πᾶς,a-p---mg-,ADV
15,Leuven|36197|4|16,16,περὶ,περί,r--------,AuxP
16,Leuven|36197|4|17,17,τῆς,ὁ,l-s---fg-,ATR
17,Leuven|36197|4|18,18,σῆς,σός,a-s---fg-,ATR_CO
18,Leuven|36197|4|19,19,ὑγιείας,ὑγίεια,n-s---fg-,OBJ_CO
19,Leuven|36197|4|20,20,καὶ,καί,c--------,COORD
20,Leuven|36197|4|21,21,πάντων,πᾶς,a-p---mg-,ATR
21,Leuven|36197|4|22,22,τῶν,ὁ,l-p---mg-,ATR
22,Leuven|36197|4|23,23,ὑμῖν,σύ,p2p---cd-,OBJ
23,Leuven|36197|4|24,24,διαφερόντων,διαφέρω,v-pppamg-,ATR_CO
24,Leuven|36197|4|25,25,καὶ,καί,c--------,COORD
25,Leuven|36197|4|26,26,εἰ,εἰ,c--------,AuxC
26,Leuven|36197|4|27,27,ἐδέξω,δέχομαι,v2saim---,OBJ_CO
27,Leuven|36197|4|28,28,τὰ,ὁ,l-p---na-,ATR
28,Leuven|36197|4|29,29,γράμματά,γράμμα,n-p---na-,OBJ
29,Leuven|36197|4|30,30,μου,ἐγώ,p1s---cg-,ATR
30,Leuven|36197|4|31,31,τὰ,ὁ,l-p---na-,ATR
31,Leuven|36197|4|32,32,διὰ,διά,r--------,AuxP
32,Leuven|36197|4|33,33,τοῦ,ὁ,l-s---mg-,ATR
33,Leuven|36197|4|34,34,κυρίου,κύριος,n-s---mg-,ATR
34,Leuven|36197|4|35,35,Θεοφίλου,Θεόφιλος,n-s---mg-,ADV
35,Leuven|36197|4|36,36,μετὰ,μετά,r--------,AuxP
36,Leuven|36197|4|37,37,τῶν,ὁ,l-p---ng-,ATR
37,Leuven|36197|4|38,38,ἀποσταλέντων,ἀποστέλλω,v-pappng-,ATR
38,Leuven|36197|4|39,39,παρ’,παρά,r--------,AuxP
39,Leuven|36197|4|40,40,ἐμοῦ,ἐγώ,p1s---cg-,ADV
40,Leuven|36197|4|41,41,μήλων,μῆλον,n-p---ng-,ADV
41,Leuven|36197|4|42,42,πεντήκοντα,πεντήκοντα,m--------,ATR
42,Leuven|36197|4|43,43,καὶ,καί,c--------,COORD
43,Leuven|36197|4|44,44,προσκυνῆσαι,προσκυνέω,v--ana---,OBJ_CO
44,Leuven|36197|4|45,45,ἐξ,ἐκ,r--------,AuxP
45,Leuven|36197|4|46,46,ἐμοῦ,ἐγώ,p1s---cg-,ADV
46,Leuven|36197|4|47,47,πάντας,πᾶς,a-p---ma-,ATR
47,Leuven|36197|4|48,48,τοὺς,ὁ,l-p---ma-,ATR
48,Leuven|36197|4|49,49,φιλεῖν,φιλέω,v--pna---,OBJ
49,Leuven|36197|4|50,50,ἀξιοῦντας,ἀξιόω,v-pppama-,OBJ
51,Leuven|36197|4|52,52,ἐξαιρέτως,ἐξαιρετός,d--------,ADV
52,Leuven|36197|4|53,53,τὸν,ὁ,l-s---ma-,ATR
53,Leuven|36197|4|54,54,δεσπότην,δεσπότης,n-s---ma-,ATR
54,Leuven|36197|4|55,55,μου,ἐγώ,p1s---cg-,ATR
55,Leuven|36197|4|56,56,τὸν,ὁ,l-s---ma-,ATR
56,Leuven|36197|4|57,57,κύριον,κύριος,n-s---ma-,ATR
57,Leuven|36197|4|58,58,Φωσφόρον,Φωσφόρος,n-s---ma-,APOS
