,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|290|2|1,1,ἐπεί,ἐπεί,c--------,AuxC
1,Leuven|290|2|2,2,πλειονάκις,πλειονάκις,d--------,ADV
2,Leuven|290|2|3,3,σοι,σύ,p2s---cd-,OBJ
3,Leuven|290|2|4,4,γράφω,γράφω,v1spia---,ADV
4,Leuven|290|2|5,5,περί,περί,r--------,AuxP
5,Leuven|290|2|6,6,τοῦ,ὁ,l-s---ng-,ATR
6,Leuven|290|2|7,7,διανδραγαθήσαντα,διανδραγαθέω,v-sapama-,ADV
7,Leuven|290|2|8,8,σαυτοῦ,σεαυτοῦ,p2s---mg-,OBJ
8,Leuven|290|2|9,9,ἐπιμέλεσθαι,ἐπιμελέομαι,v--pne---,OBJ
9,Leuven|290|2|10,10,μέχρι,μέχρι,r--------,AuxP
10,Leuven|290|2|11,11,τοῦ,ὁ,l-s---ng-,ATR
11,Leuven|290|2|12,12,τά,ὁ,l-p---nn-,ATR
12,Leuven|290|2|13,13,πράγματα,πρᾶγμα,n-p---nn-,SBJ
13,Leuven|290|2|14,14,ἀποκαταστῆναι,ἀποκαθίστημι,v--anp---,ADV
15,Leuven|290|2|16,16,ἔτι,ἔτι,d--------,ADV
16,Leuven|290|2|17,17,καί,καί,d--------,AuxZ
17,Leuven|290|2|18,18,νῦν,νῦν,d--------,ADV
18,Leuven|290|2|19,19,καλῶς,καλός,d--------,ADV
19,Leuven|290|2|20,20,ποιήσεις,ποιέω,v2sfia---,PRED_CO
20,Leuven|290|2|21,21,παρακαλῶν,παρακαλέω,v-sppamn-,ADV
21,Leuven|290|2|22,22,σαυτόν,σεαυτοῦ,p2s---ma-,OBJ_CO
22,Leuven|290|2|23,23,καί,καί,c--------,COORD
23,Leuven|290|2|24,24,τούς,ὁ,l-p---ma-,ATR
24,Leuven|290|2|25,25,παρ’,παρά,r--------,AuxP
25,Leuven|290|2|26,26,ἡμῶν,ἐγώ,p1p---cg-,OBJ_CO
