,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|5364|5|1,1,τοῦτον,οὗτος,p-s---ma-,OBJ
1,Leuven|5364|5|2,2,γὰρ,γάρ,d--------,AuxY
2,Leuven|5364|5|3,3,καὶ,καί,d--------,AuxZ
3,Leuven|5364|5|4,4,πρότερον,πρότερος,d-------c,ADV
4,Leuven|5364|5|5,5,κατέστησα,καθίστημι,v1saia---,PRED_CO
5,Leuven|5364|5|6,6,ἐπὶ,ἐπί,r--------,AuxP
6,Leuven|5364|5|7,7,τὸν,ὁ,l-s---ma-,ATR
7,Leuven|5364|5|8,8,στρατηγὸν,στρατηγός,n-s---ma-,OBJ
8,Leuven|5364|5|9,9,καὶ,καί,c--------,COORD
9,Leuven|5364|5|10,10,ἔγγραπτα,ἔγγραπτος,a-p---nn-,PNOM
10,Leuven|5364|5|11,11,γέγονεν,γίγνομαι,v3sria---,PRED_CO
11,Leuven|5364|5|12,12,παρ’,παρά,r--------,AuxP
12,Leuven|5364|5|13,13,αὐτοῦ,αὐτός,p-s---mg-,ADV
