,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27493|5|1,1,περὶ,περί,r--------,AuxP
1,Leuven|27493|5|2,2,οὗ,ὅς,p-s---ng-,ADV
2,Leuven|27493|5|3,3,σοι,σύ,p2s---cd-,PNOM
3,Leuven|27493|5|4,4,χρεία,χρεία,n-s---fn-,SBJ
4,Leuven|27493|5|5,5,ἐστὶν,εἰμί,v3spia---,OBJ
5,Leuven|27493|5|6,6,ἐπίστελλέ,ἐπιστέλλω,v2spma---,PRED
6,Leuven|27493|5|7,7,μοι,ἐγώ,p1s---cd-,OBJ
7,Leuven|27493|5|8,8,εἰδὼς,οἶδα,v-srpamn-,ADV
8,Leuven|27493|5|9,9,ὅτι,ὅτι,c--------,AuxC
9,Leuven|27493|5|10,10,ποιήσω,ποιέω,v1sfia---,OBJ
10,Leuven|27493|5|11,11,ἀνυπερθέτως,ἀνυπέρθετος,d--------,ADV
