,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27385|1|1,1,Σεμπρώνιος,Σεμπρώνιος,n-s---mn-,SBJ
1,Leuven|27385|1|2,2,Γαίωνι,Γαίων,n-s---md-,OBJ
2,Leuven|27385|1|3,3,τῷ,ὁ,l-s---md-,ATR
3,Leuven|27385|1|4,4,υἱῷ,υἱός,n-s---md-,APOS
4,Leuven|27385|1|5,5,μου,ἐγώ,p1s---cg-,ATR
5,Leuven|27385|1|6,6,πλεῖστα,πολύς,a-p---nas,OBJ
6,Leuven|27385|1|7,7,χαίρειν,χαίρω,v--pna---,OBJ_CO
7,Leuven|27385|1|8,8,καὶ,καί,c--------,COORD
8,Leuven|27385|1|9,9,διὰ,διά,r--------,AuxP
9,Leuven|27385|1|10,10,παντὸς,πᾶς,a-s---ng-,ADV
10,Leuven|27385|1|11,11,ἐρρώμενον,ῥώννυμι,v-srpema-,ADV
11,Leuven|27385|1|12,12,εὐτυχεῖν,εὐτυχέω,v--pna---,OBJ_CO
