,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|28820|8|1,1,ἐκομισάμην,κομίζω,v1saim---,PRED_CO
1,Leuven|28820|8|2,2,ἐπιστόλιον,ἐπιστόλιον,n-s---na-,OBJ
2,Leuven|28820|8|3,3,διὰ,διά,r--------,AuxP
3,Leuven|28820|8|4,4,Σωκράτους,Σωκράτης,n-s---mg-,ADV
4,Leuven|28820|8|5,5,καὶ,καί,c--------,AuxY
5,Leuven|28820|8|6,6,ἕτερον,ἕτερος,a-s---na-,OBJ
6,Leuven|28820|8|7,7,μικρὸν,μικρός,a-s---na-,ATR
7,Leuven|28820|8|8,8,διὰ,διά,r--------,AuxP
8,Leuven|28820|8|9,9,Ἀντωνιανοῦ,Ἀντωνιανός,n-s---mg-,ADV
9,Leuven|28820|8|10,10,καὶ,καί,c--------,AuxY
10,Leuven|28820|8|11,11,ἐπιστόλιον,ἐπιστόλιον,n-s---na-,OBJ
11,Leuven|28820|8|12,12,Ἑξᾶτος,Ἑξᾶς,n-s---fg-,ATR
12,Leuven|28820|8|13,13,ἐκομισάμην,κομίζω,v1saim---,PRED_CO
14,Leuven|28820|8|15,15,ἄλλο,ἄλλος,p-s---na-,OBJ
15,Leuven|28820|8|16,16,δὲ,δέ,d--------,COORD
16,Leuven|28820|8|17,17,ἐκομισάμην,κομίζω,v1saim---,PRED
17,Leuven|28820|8|18,18,Λωβώτου,Λωβώτης,n-s---mg-,ATR
