,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|32904|9|1,1,ἐρρωμένην,ῥώννυμι,v-srpefa-,ADV
1,Leuven|32904|9|2,2,σε,σύ,p2s---ca-,OBJ
2,Leuven|32904|9|3,3,ὁ,ὁ,l-s---mn-,ATR
3,Leuven|32904|9|4,4,κύριος,κύριος,n-s---mn-,SBJ
4,Leuven|32904|9|5,5,διαφυλάττοι,διαφυλάσσω,v3spoa---,PRED
5,Leuven|32904|9|6,6,μακροῖς,μακρός,a-p---md-,ATR_CO
6,Leuven|32904|9|7,7,καί,καί,c--------,COORD
7,Leuven|32904|9|8,8,εἰρηνικοῖς,εἰρηνικός,a-p---md-,ATR_CO
8,Leuven|32904|9|9,9,χρόνοις,χρόνος,n-p---md-,ADV
10,Leuven|32904|9|11,11,κυρία,κυρία,n-s---fv-,ExD
11,Leuven|32904|9|12,12,μου,ἐγώ,p1s---cg-,ATR
