,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|1872|6|1,1,σὺ,σύ,p2s---cn-,SBJ
1,Leuven|1872|6|2,2,οὖν,οὖν,d--------,AuxY
2,Leuven|1872|6|3,3,μοι,ἐγώ,p1s---cd-,OBJ
3,Leuven|1872|6|4,4,ἀπόστειλον,ἀποστέλλω,v2sama---,PRED
4,Leuven|1872|6|5,5,ἵνα,ἵνα,c--------,AuxC
5,Leuven|1872|6|6,6,μοι,ἐγώ,p1s---cd-,PNOM
6,Leuven|1872|6|7,7,γένηται,γίγνομαι,v3sasm---,ADV
7,Leuven|1872|6|8,8,τὸ,ὁ,l-s---nn-,ATR
8,Leuven|1872|6|9,9,τάχος,τάχος,n-s---nn-,SBJ
10,Leuven|1872|6|11,11,ἵνα,ἵνα,c--------,AuxC
11,Leuven|1872|6|12,12,μὴ,μή,d--------,AuxZ
12,Leuven|1872|6|13,13,ἄλλος,ἄλλος,p-s---mn-,SBJ
13,Leuven|1872|6|14,14,παρέληταί,παραιρέω,v3sasm---,ADV
14,Leuven|1872|6|15,15,μου,ἐγώ,p1s---cg-,OBJ
