,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|28820|15|1,1,ἄσπασαι,ἀσπάζομαι,v2samm---,PRED
1,Leuven|28820|15|2,2,Μάξιμον,Μάξιμος,n-s---ma-,OBJ_CO
2,Leuven|28820|15|3,3,καὶ,καί,c--------,AuxY
3,Leuven|28820|15|4,4,τὴν,ὁ,l-s---fa-,ATR
4,Leuven|28820|15|5,5,σύμβιον,σύμβιος,n-s---fa-,OBJ_CO
5,Leuven|28820|15|6,6,αὐτοῦ,αὐτός,p-s---mg-,ATR
6,Leuven|28820|15|7,7,καὶ,καί,c--------,AuxY
7,Leuven|28820|15|8,8,Σεμπρώνιον,Σεμπρώνιος,n-s---ma-,OBJ_CO
8,Leuven|28820|15|9,9,τὸν,ὁ,l-s---ma-,ATR
9,Leuven|28820|15|10,10,Κύριλλον,Κύριλλος,n-s---ma-,APOS
10,Leuven|28820|15|11,11,καὶ,καί,c--------,AuxY
11,Leuven|28820|15|12,12,Σατορνῖλον,Σατορνῖλος,n-s---ma-,OBJ_CO
12,Leuven|28820|15|13,13,καὶ,καί,c--------,AuxY
13,Leuven|28820|15|14,14,Γέμελλον,Γέμελλος,n-s---ma-,OBJ_CO
14,Leuven|28820|15|15,15,καὶ,καί,c--------,AuxY
15,Leuven|28820|15|16,16,Ἰούλιον,Ἰούλιος,n-s---ma-,OBJ_CO
16,Leuven|28820|15|17,17,καὶ,καί,c--------,AuxY
17,Leuven|28820|15|18,18,τοὺς,ὁ,l-p---ma-,OBJ_CO
18,Leuven|28820|15|19,19,αὐτοῦ,αὐτός,p-s---mg-,ATR
19,Leuven|28820|15|20,20,καὶ,καί,c--------,AuxY
20,Leuven|28820|15|21,21,Ἑλένην,Ἑλένη,n-s---fa-,OBJ_CO
21,Leuven|28820|15|22,22,καὶ,καί,c--------,AuxY
22,Leuven|28820|15|23,23,τοὺς,ὁ,l-p---ma-,OBJ_CO
23,Leuven|28820|15|24,24,αὐτῆς,αὐτός,p-s---fg-,ATR
24,Leuven|28820|15|25,25,καὶ,καί,c--------,AuxY
25,Leuven|28820|15|26,26,Σκυθικὸν,Σκυθικός,n-s---ma-,OBJ_CO
26,Leuven|28820|15|27,27,καὶ,καί,c--------,AuxY
27,Leuven|28820|15|28,28,Κοπρῆν,Κοπρῆς,n-s---ma-,OBJ_CO
29,Leuven|28820|15|30,30,Χαιρήμονα,Χαιρήμων,n-s---ma-,OBJ_CO
31,Leuven|28820|15|32,32,Θερμοῦθιν,Θερμοῦθις,n-s---fa-,OBJ_CO
32,Leuven|28820|15|33,33,καὶ,καί,c--------,COORD
33,Leuven|28820|15|34,34,τὰ,ὁ,l-p---na-,ATR
34,Leuven|28820|15|35,35,παιδία,παιδίον,n-p---na-,OBJ_CO
35,Leuven|28820|15|36,36,αὐτῆς,αὐτός,p-s---fg-,ATR
