,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|1925|5|1,1,ἀπεστάλκαμεν,ἀποστέλλω,v1pria---,PRED
1,Leuven|1925|5|2,2,οὖν,οὖν,d--------,AuxY
2,Leuven|1925|5|3,3,ἐγώ,ἐγώ,p1s---cn-,SBJ_CO
3,Leuven|1925|5|4,4,τε,τε,c--------,AuxY
4,Leuven|1925|5|5,5,καὶ,καί,c--------,COORD
5,Leuven|1925|5|6,6,ὁ,ὁ,l-s---mn-,ATR
6,Leuven|1925|5|7,7,ἀδελφὸς,ἀδελφός,n-s---mn-,SBJ_CO
7,Leuven|1925|5|8,8,Θηρωνίδης,Θηρωνίδης,n-s---mn-,APOS
8,Leuven|1925|5|9,9,Δρόμωνα,Δρόμων,n-s---ma-,OBJ
9,Leuven|1925|5|10,10,ὅπως,ὅπως,c--------,AuxC
10,Leuven|1925|5|11,11,ταῦτα,οὗτος,p-p---na-,OBJ
11,Leuven|1925|5|12,12,δηλώσηι,δηλόω,v3sasa---,OBJ
12,Leuven|1925|5|13,13,Ἀπολλωνίωι,Ἀπολλώνιος,n-s---md-,OBJ
14,Leuven|1925|5|15,15,ἵνα,ἵνα,c--------,AuxC
15,Leuven|1925|5|16,16,ἡμῖν,ἐγώ,p1p---cd-,OBJ
16,Leuven|1925|5|17,17,βοηθήσηι,βοηθέω,v3sasa---,ADV_CO
17,Leuven|1925|5|18,18,καὶ,καί,c--------,COORD
18,Leuven|1925|5|19,19,ἀπολύσηι,ἀπολύω,v3sasa---,ADV_CO
19,Leuven|1925|5|20,20,με,ἐγώ,p1s---ca-,OBJ
20,Leuven|1925|5|21,21,τῆς,ὁ,l-s---fg-,ATR
21,Leuven|1925|5|22,22,ἐκδοχείας,ἐκδοχεία,n-s---fg-,OBJ
22,Leuven|1925|5|23,23,ταύτης,οὗτος,p-s---fg-,ATR
