,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27385|5|1,1,οἶδας,οἶδα,v2sria---,PRED
2,Leuven|27385|5|3,3,ὅτι,ὅτι,c--------,AuxC
3,Leuven|27385|5|4,4,πᾶν,πᾶς,a-s---na-,ADV
4,Leuven|27385|5|5,5,ῥᾴδιον,ῥᾴδιος,a-s---na-,ADV
5,Leuven|27385|5|6,6,εἰς,εἰς,r--------,AuxP
6,Leuven|27385|5|7,7,τοὺς,ὁ,l-p---ma-,ATR
7,Leuven|27385|5|8,8,ἀδελφούς,ἀδελφός,n-p---ma-,ADV
8,Leuven|27385|5|9,9,σου,σύ,p2s---cg-,ATR
9,Leuven|27385|5|10,10,διαφορὰν,διαφορά,n-s---fa-,OBJ_CO
10,Leuven|27385|5|11,11,ἔχεις,ἔχω,v2spia---,ADV
11,Leuven|27385|5|12,12,καὶ,καί,c--------,COORD
12,Leuven|27385|5|13,13,ὑπεροχήν,ὑπεροχή,n-s---fa-,OBJ_CO
