,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|28935|6|1,1,καί,καί,c--------,AuxY
1,Leuven|28935|6|2,2,νῦν,νῦν,d--------,ADV
2,Leuven|28935|6|3,3,δήλωσον,δηλόω,v2sama---,PRED
3,Leuven|28935|6|4,4,μοι,ἐγώ,p1s---cd-,OBJ
4,Leuven|28935|6|5,5,περί,περί,r--------,AuxP
5,Leuven|28935|6|6,6,ὧν,ὅς,p-p---ng-,ADV
6,Leuven|28935|6|7,7,χρείαν,χρεία,n-s---fa-,OBJ
7,Leuven|28935|6|8,8,ἔχετε,ἔχω,v2ppia---,ATR
8,Leuven|28935|6|9,9,παρ’,παρά,r--------,AuxP
9,Leuven|28935|6|10,10,ἐμοί,ἐγώ,p1s---cd-,ADV
11,Leuven|28935|6|12,12,θεῶν,θεός,n-p---mg-,SBJ
12,Leuven|28935|6|13,13,γάρ,γάρ,d--------,AuxY
13,Leuven|28935|6|14,14,θελόντων,ἐθέλω,v-pppamg-,ADV
14,Leuven|28935|6|15,15,σπεύδω,σπεύδω,v1spia---,ADV
15,Leuven|28935|6|16,16,ἐξορμῆσαι,ἐξορμάω,v--ana---,OBJ
16,Leuven|28935|6|17,17,πρός,πρός,r--------,AuxP
17,Leuven|28935|6|18,18,ὑμᾶς,σύ,p2p---ca-,OBJ
