,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27096|2|1,1,ἔλαβόν,λαμβάνω,v3paia---,PRED
1,Leuven|27096|2|2,2,σου,σύ,p2s---cg-,ATR
2,Leuven|27096|2|3,3,τὰς,ὁ,l-p---fa-,ATR
3,Leuven|27096|2|4,4,ἐπιστολὰς,ἐπιστολή,n-p---fa-,OBJ
4,Leuven|27096|2|5,5,παρὰ,παρά,r--------,AuxP
5,Leuven|27096|2|6,6,τοῦ,ὁ,l-s---mg-,ATR
6,Leuven|27096|2|7,7,σοῦ,σός,a-s---mg-,ATR
7,Leuven|27096|2|8,8,Ἰουλίου,Ἰούλιος,n-s---mg-,ADV
8,Leuven|27096|2|9,9,Σαβείνου,Σαβεῖνος,n-s---mg-,APOS
9,Leuven|27096|2|10,10,ἐξ,ἐκ,r--------,AuxP
10,Leuven|27096|2|11,11,ὧν,ὅς,p-p---fg-,ADV
11,Leuven|27096|2|12,12,ἐπέγνων,ἐπιγιγνώσκω,v1saia---,ATR
12,Leuven|27096|2|13,13,σε,σύ,p2s---ca-,OBJ
13,Leuven|27096|2|14,14,δηλοῦντα,δηλόω,v-sppama-,ADV
14,Leuven|27096|2|15,15,οὐχ,οὐ,d--------,AuxZ
15,Leuven|27096|2|16,16,ὅτι,ὅτι,c--------,AuxC
16,Leuven|27096|2|17,17,οὐκ,οὐ,d--------,AuxZ
17,Leuven|27096|2|18,18,ἠδυνήθην,δύναμαι,v1saip---,OBJ
18,Leuven|27096|2|19,19,ἀπαρτίσαι,ἀπαρτίζω,v--ana---,OBJ
19,Leuven|27096|2|20,20,τὰ,ὁ,l-p---na-,ATR
20,Leuven|27096|2|21,21,διαφέροντά,διαφέρω,v-pppana-,OBJ
21,Leuven|27096|2|22,22,σοι,σύ,p2s---cd-,OBJ
22,Leuven|27096|2|23,23,ἀλλʼ,ἀλλά,c--------,AuxY
23,Leuven|27096|2|24,24,ὅτι,ὅτι,c--------,AuxC
25,Leuven|27096|2|26,26,ὡς,ὡς,c--------,AuxC
26,Leuven|27096|2|27,27,φῄς,φημί,v2spia---,ADV
28,Leuven|27096|2|29,29,οὐκ,οὐ,d--------,AuxZ
29,Leuven|27096|2|30,30,ἐβουλήθην,βούλομαι,v1saip---,OBJ
