,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|37205|2|1,1,καὶ,καί,c--------,AuxY
1,Leuven|37205|2|2,2,ἂν,ἄν,d--------,AuxY
2,Leuven|37205|2|3,3,νῦν,νῦν,d--------,ADV
3,Leuven|37205|2|4,4,καταξίωσον,καταξιόω,v2sama---,PRED
4,Leuven|37205|2|5,5,πάραυτα,πάραυτα,d--------,ADV
5,Leuven|37205|2|6,6,πέμψειν,πέμπω,v--fna---,OBJ
6,Leuven|37205|2|7,7,ταῦτα,οὗτος,p-p---na-,OBJ
7,Leuven|37205|2|8,8,διὰ,διά,r--------,AuxP
8,Leuven|37205|2|9,9,τοῦ,ὁ,l-s---mg-,ATR
9,Leuven|37205|2|10,10,γραμματηφόρου,γραμματηφόρος,n-s---mg-,ADV
11,Leuven|37205|2|12,12,ἵνα,ἵνα,c--------,AuxC
12,Leuven|37205|2|13,13,μὴ,μή,d--------,AuxZ
13,Leuven|37205|2|14,14,ἀναγκασθῶ,ἀναγκάζω,v1sasp---,ADV
14,Leuven|37205|2|15,15,ἐλθεῖν,ἔρχομαι,v--ana---,OBJ
16,Leuven|37205|2|17,17,ἔργον,ἔργον,n-s---na-,OBJ
17,Leuven|37205|2|18,18,μὴ,μή,d--------,AuxZ
18,Leuven|37205|2|19,19,ἔχων,ἔχω,v-sppamn-,ADV
19,Leuven|37205|2|20,20,ἐκεῖσε,ἐκεῖσε,d--------,ADV
