,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27679|17|1,1,εἰς,εἰς,r--------,AuxP
1,Leuven|27679|17|2,2,τὴν,ὁ,l-s---fa-,ATR
2,Leuven|27679|17|3,3,πέμπτην,πέμπτος,a-s---fa-,ADV_CO
3,Leuven|27679|17|4,4,καὶ,καί,c--------,COORD
4,Leuven|27679|17|5,5,εἰκοστὴν,εἰκοστός,a-s---fa-,ADV_CO
5,Leuven|27679|17|6,6,τοῦ,ὁ,l-s---mg-,ATR
6,Leuven|27679|17|7,7,θεοῦ,θεός,n-s---mg-,ATR
7,Leuven|27679|17|8,8,ἵνα,ἵνα,c--------,AuxC
8,Leuven|27679|17|9,9,μὴ,μή,d--------,AuxZ
9,Leuven|27679|17|10,10,ἀναβῇς,ἀναβαίνω,v2sasa---,OBJ
11,Leuven|27679|17|12,12,ἐλυπήθην,λυπέω,v1saip---,PRED
