,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|5830|7|1,1,ἀναπεπλευκέναι,ἀναπλέω,v--rna---,OBJ_CO
1,Leuven|5830|7|2,2,δέ,δέ,d--------,AuxY
2,Leuven|5830|7|3,3,σε,σύ,p2s---ca-,SBJ
3,Leuven|5830|7|4,4,χάριν,χάριν,r--------,AuxP
4,Leuven|5830|7|5,5,ἐργασίας,ἐργασία,n-s---fg-,ADV
5,Leuven|5830|7|6,6,καὶ,καί,c--------,COORD
6,Leuven|5830|7|7,7,μὴ,μή,d--------,AuxZ
7,Leuven|5830|7|8,8,εἶναί,εἰμί,v--pna---,OBJ_CO
8,Leuven|5830|7|9,9,σε,σύ,p2s---ca-,SBJ
9,Leuven|5830|7|10,10,ἐν,ἐν,r--------,AuxP
10,Leuven|5830|7|11,11,βασιλικῷ,βασιλικός,a-s---nd-,ATR
11,Leuven|5830|7|12,12,παραγγέλματι,παράγγελμα,n-s---nd-,PNOM
