,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|30706|1|1,1,κύριέ,κύριος,n-s---mv-,ExD
1,Leuven|30706|1|2,2,μου,ἐγώ,p1s---cg-,ATR
3,Leuven|30706|1|4,4,ἀμέριμνόν,ἀμέριμνος,a-s---na-,OCOMP
4,Leuven|30706|1|5,5,με,ἐγώ,p1s---ca-,OBJ
5,Leuven|30706|1|6,6,καταστήσεις,καθίστημι,v2sfia---,PRED
7,Leuven|30706|1|8,8,ἐπιστείλας,ἐπιστέλλω,v-sapamn-,ADV
8,Leuven|30706|1|9,9,τὸ,ὁ,l-s---na-,ATR
9,Leuven|30706|1|10,10,εὖ,εὖ,d--------,ADV
10,Leuven|30706|1|11,11,σε,σύ,p2s---ca-,SBJ
11,Leuven|30706|1|12,12,αὐτὸ,αὐτός,p-s---na-,OBJ
12,Leuven|30706|1|13,13,διατεθεικέναι,διατίθημι,v--rna---,OBJ
