,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27086|12|1,1,καὶ,καί,c--------,AuxY
1,Leuven|27086|12|2,2,αὐτὸν,αὐτός,p-s---ma-,OBJ
2,Leuven|27086|12|3,3,φονεύσας,φονεύω,v-sapamn-,ADV
3,Leuven|27086|12|4,4,εἶπέ,λέγω,v3saia---,PRED_CO
4,Leuven|27086|12|5,5,γε,γε,d--------,AuxZ
5,Leuven|27086|12|6,6,ἐμοὶ,ἐγώ,p1s---cd-,OBJ
6,Leuven|27086|12|7,7,μὴ,μή,d--------,AuxZ
7,Leuven|27086|12|8,8,πονεῖν,πονέω,v--pna---,OBJ
9,Leuven|27086|12|10,10,εἶπα,λέγω,v1saia---,PRED_CO
10,Leuven|27086|12|11,11,Σατορνείλῳ,Σατορνεῖλος,n-s---md-,OBJ
11,Leuven|27086|12|12,12,ὅτι,ὅτι,c--------,AuxC
12,Leuven|27086|12|13,13,μὴ,μή,d--------,AuxZ
13,Leuven|27086|12|14,14,καθεῦδον,καθεύδω,v1siia---,OBJ
14,Leuven|27086|12|15,15,μεριμνῶν,μεριμνάω,v-sppamn-,ADV
