,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|31346|7|1,1,καὶ,καί,c--------,AuxY
1,Leuven|31346|7|2,2,γὰρ,γάρ,d--------,AuxY
2,Leuven|31346|7|3,3,Ἑρμείας,Ἑρμείας,n-s---mn-,SBJ
3,Leuven|31346|7|4,4,ἐπείγεται,ἐπείγω,v3spie---,PRED_CO
4,Leuven|31346|7|5,5,ἐλθεῖν,ἔρχομαι,v--ana---,OBJ
5,Leuven|31346|7|6,6,πρὸς,πρός,r--------,AuxP
6,Leuven|31346|7|7,7,ὑμᾶς,σύ,p2p---ca-,OBJ
8,Leuven|31346|7|9,9,ἀλλὰ,ἀλλά,c--------,COORD
9,Leuven|31346|7|10,10,αὐτὸν,αὐτός,p-s---ma-,OBJ
10,Leuven|31346|7|11,11,ἀξιώσας,ἀξιόω,v-sapamn-,ADV
11,Leuven|31346|7|12,12,παραμεῖναι,παραμένω,v--ana---,OBJ
12,Leuven|31346|7|13,13,οὐκ,οὐ,d--------,AuxZ
13,Leuven|31346|7|14,14,ἐβουλήθη,βούλομαι,v3saip---,PRED_CO
15,Leuven|31346|7|16,16,λέγων,λέγω,v-sppamn-,ADV
16,Leuven|31346|7|17,17,ὅτι,ὅτι,c--------,AuxC
17,Leuven|31346|7|18,18,ἀναγκαῖόν,ἀναγκαῖος,a-s---na-,ATR
18,Leuven|31346|7|19,19,τι,τις,p-s---na-,OBJ
19,Leuven|31346|7|20,20,ἔχω,ἔχω,v1spia---,OBJ_CO
20,Leuven|31346|7|21,21,καὶ,καί,c--------,AuxY
21,Leuven|31346|7|22,22,δεῖ,δέω,v3spia---,OBJ_CO
22,Leuven|31346|7|23,23,με,ἐγώ,p1s---ca-,SBJ
23,Leuven|31346|7|24,24,ἀνελθεῖν,ἀνέρχομαι,v--ana---,SBJ
25,Leuven|31346|7|26,26,καὶ,καί,c--------,COORD
26,Leuven|31346|7|27,27,υἱὸς,υἱός,n-s---mn-,SBJ
27,Leuven|31346|7|28,28,δὲ,δέ,d--------,AuxY
28,Leuven|31346|7|29,29,Γεννάδιος,Γεννάδιος,n-s---mn-,APOS
29,Leuven|31346|7|30,30,οὐκ,οὐ,d--------,AuxZ
30,Leuven|31346|7|31,31,οἷός,οἷος,p-s---mn-,PNOM
31,Leuven|31346|7|32,32,τέ,τε,c--------,AuxY
32,Leuven|31346|7|33,33,ἐστιν,εἰμί,v3spia---,OBJ_CO
33,Leuven|31346|7|34,34,προσεδρεύειν,προσεδρεύω,v--pna---,ADV
34,Leuven|31346|7|35,35,κτήσει,κτῆσις,n-s---fd-,OBJ
36,Leuven|31346|7|37,37,μάλιστα,μάλα,d-------s,ADV
37,Leuven|31346|7|38,38,ἐπὶ,ἐπί,r--------,AuxP
38,Leuven|31346|7|39,39,ξένης,ξένη,n-s---fg-,PNOM_CO
39,Leuven|31346|7|40,40,καὶ,καί,c--------,COORD
40,Leuven|31346|7|41,41,παρὰ,παρά,r--------,AuxP
41,Leuven|31346|7|42,42,τῇ,ὁ,l-s---fd-,ATR
42,Leuven|31346|7|43,43,τάξει,τάξις,n-s---fd-,PNOM_CO
43,Leuven|31346|7|44,44,ὤν,εἰμί,v-sppamn-,ADV
