,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|1728|5|1,1,δέομαι,δέω,v1spie---,PRED_CO
1,Leuven|1728|5|2,2,οὖν,οὖν,d--------,AuxY
2,Leuven|1728|5|3,3,σου,σύ,p2s---cg-,OBJ
3,Leuven|1728|5|4,4,καὶ,καί,c--------,COORD
4,Leuven|1728|5|5,5,ἱκετεύω,ἱκετεύω,v1spia---,PRED_CO
5,Leuven|1728|5|6,6,ἐπιστροφὴν,ἐπιστροφή,n-s---fa-,OBJ
6,Leuven|1728|5|7,7,ποιήσασθαι,ποιέω,v--anm---,OBJ_CO
7,Leuven|1728|5|8,8,περὶ,περί,r--------,AuxP
8,Leuven|1728|5|9,9,τούτων,οὗτος,p-p---ng-,OBJ
9,Leuven|1728|5|10,10,καὶ,καί,c--------,COORD
10,Leuven|1728|5|11,11,ἀναγγεῖλαι,ἀναγγέλλω,v--ana---,OBJ_CO
11,Leuven|1728|5|12,12,Ἀπολλωνίωι,Ἀπολλώνιος,n-s---md-,OBJ
12,Leuven|1728|5|13,13,ὅν,ὅς,p-s---ma-,ATR
13,Leuven|1728|5|14,14,τινα,τις,p-s---ca-,ATR
14,Leuven|1728|5|15,15,τρόπον,τρόπος,n-s---ma-,ADV
15,Leuven|1728|5|16,16,μου,ἐγώ,p1s---cg-,ATR
16,Leuven|1728|5|17,17,ὑβριζόμενον,ὑβρίζω,v-sppenn-,ADV
17,Leuven|1728|5|18,18,τὸ,ὁ,l-s---nn-,ATR
18,Leuven|1728|5|19,19,παιδίον,παιδίον,n-s---nn-,SBJ
19,Leuven|1728|5|20,20,διατετέλεκεν,διατελέω,v3sria---,OBJ
20,Leuven|1728|5|21,21,ὑπʼ,ὑπό,r--------,AuxP
21,Leuven|1728|5|22,22,Ὀλυμπιχοῦ,Ὀλυμπιχός,n-s---mg-,OBJ
22,Leuven|1728|5|23,23,ὡς,ὡς,c--------,AuxC
23,Leuven|1728|5|24,24,καὶ,καί,c--------,AuxY
24,Leuven|1728|5|25,25,τῆς,ὁ,l-s---fg-,ATR
25,Leuven|1728|5|26,26,νόσου,νόσος,n-s---fg-,ATR
26,Leuven|1728|5|27,27,τοῦτον,οὗτος,p-s---ma-,SBJ
27,Leuven|1728|5|28,28,μεταίτιον,μεταίτιος,a-s---ma-,PNOM
28,Leuven|1728|5|29,29,γεγενῆσθαι,γίγνομαι,v--rne---,ADV
