,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|30514|9|1,1,ἤκουσα,ἀκούω,v1saia---,PRED
1,Leuven|30514|9|2,2,ὅτι,ὅτι,c--------,AuxC
2,Leuven|30514|9|3,3,ἀηδίαν,ἀηδία,n-s---fa-,OBJ
3,Leuven|30514|9|4,4,πεποίηκας,ποιέω,v2sria---,OBJ
4,Leuven|30514|9|5,5,μετά,μετά,r--------,AuxP
5,Leuven|30514|9|6,6,τοῦ,ὁ,l-s---mg-,ATR
6,Leuven|30514|9|7,7,ἀνδρός,ἀνήρ,n-s---mg-,ADV
7,Leuven|30514|9|8,8,σου,σύ,p2s---cg-,ATR
8,Leuven|30514|9|9,9,χάριν,χάριν,r--------,AuxP
9,Leuven|30514|9|10,10,τοῦ,ὁ,l-s---mg-,ATR
10,Leuven|30514|9|11,11,πατρός,πατήρ,n-s---mg-,ADV
11,Leuven|30514|9|12,12,σου,σύ,p2s---cg-,ATR
