,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|554|1|1,1,ἔδοξεν,δοκέω,v3saia---,PRED
1,Leuven|554|1|2,2,μοι,ἐγώ,p1s---cd-,OBJ
2,Leuven|554|1|3,3,καί,καί,d--------,AuxZ
3,Leuven|554|1|4,4,περί,περί,r--------,AuxP
4,Leuven|554|1|5,5,τοῦ,ὁ,l-s---ng-,ATR
5,Leuven|554|1|6,6,ὁράματος,ὅραμα,n-s---ng-,ADV
6,Leuven|554|1|7,7,διασαφῆναι,διασαφέω,v--anp---,OBJ
7,Leuven|554|1|8,8,σοι,σύ,p2s---cd-,OBJ
9,Leuven|554|1|10,10,ὅπως,ὅπως,c--------,AuxC
10,Leuven|554|1|11,11,εἰδῃς,οἶδα,v2srsa---,ADV
12,Leuven|554|1|13,13,ὅν,ὅς,p-s---ma-,ADV
13,Leuven|554|1|14,14,τρόπον,τρόπος,n-s---ma-,OBJ
14,Leuven|554|1|15,15,οἱ,ὁ,l-p---mn-,ATR
15,Leuven|554|1|16,16,θεοί,θεός,n-p---mn-,SBJ
16,Leuven|554|1|17,17,σε,σύ,p2s---ca-,OBJ
17,Leuven|554|1|18,18,οἴδασιν,οἶδα,v3pria---,ATR
