,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|30514|6|1,1,περί,περί,r--------,AuxP
1,Leuven|30514|6|2,2,οὗ,ὅς,p-s---ng-,ADV
2,Leuven|30514|6|3,3,εἴρηκας,λέγω,v2sria---,ADV
3,Leuven|30514|6|4,4,ὅτι,ὅτι,c--------,AuxC
4,Leuven|30514|6|5,5,πέμψον,πέμπω,v2sama---,OBJ
5,Leuven|30514|6|6,6,χιτῶνα,χιτών,n-s---ma-,OBJ
6,Leuven|30514|6|7,7,τῇ,ὁ,l-s---fd-,ATR
7,Leuven|30514|6|8,8,μικρᾷ,μικρός,a-s---fd-,ATR
9,Leuven|30514|6|10,10,ἐάν,ἐάν,c--------,AuxC
10,Leuven|30514|6|11,11,εὕρω,εὑρίσκω,v1sasa---,ADV
11,Leuven|30514|6|12,12,τινά,τις,p-s---ca-,ATR
12,Leuven|30514|6|13,13,πιστόν,πιστός,a-s---ma-,OBJ
13,Leuven|30514|6|14,14,πέμψω,πέμπω,v1sfia---,PRED
