,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|1916|4|1,1,ὑπογέγραφά,ὑπογράφω,v1sria---,PRED
1,Leuven|1916|4|2,2,σοι,σύ,p2s---cd-,ATR
2,Leuven|1916|4|3,3,τῆς,ὁ,l-s---fg-,ATR
3,Leuven|1916|4|4,4,παρὰ,παρά,r--------,AuxP
4,Leuven|1916|4|5,5,Σωσιπάτρου,Σωσίπατρος,n-s---mg-,ATR
5,Leuven|1916|4|6,6,ἐλθούσης,ἔρχομαι,v-sapafg-,ATR
6,Leuven|1916|4|7,7,μοι,ἐγώ,p1s---cd-,ATR
7,Leuven|1916|4|8,8,ἐπιστολῆς,ἐπιστολή,n-s---fg-,ATR
8,Leuven|1916|4|9,9,τὸ,ὁ,l-s---na-,ATR
9,Leuven|1916|4|10,10,ἀντίγραφον,ἀντίγραφον,n-s---na-,OBJ
11,Leuven|1916|4|12,12,ὅπως,ὅπως,c--------,AuxC
12,Leuven|1916|4|13,13,εἰδὼς,οἶδα,v-srpamn-,ADV
13,Leuven|1916|4|14,14,ἀναφέρηις,ἀναφέρω,v2spsa---,ADV
14,Leuven|1916|4|15,15,ἐν,ἐν,r--------,AuxP
15,Leuven|1916|4|16,16,λόγωι,λόγος,n-s---md-,ADV
16,Leuven|1916|4|17,17,Ἀπολλωνίωι,Ἀπολλώνιος,n-s---md-,ATR
