,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27109|2|1,1,καθʼ,κατά,r--------,AuxP
1,Leuven|27109|2|2,2,ἑκάστην,ἕκαστος,a-s---fa-,ATR
2,Leuven|27109|2|3,3,ἡμέραν,ἡμέρα,n-s---fa-,ADV
3,Leuven|27109|2|4,4,καὶ,καί,d--------,AuxZ
4,Leuven|27109|2|5,5,αὐτὸς,αὐτός,p-s---mn-,ADV
5,Leuven|27109|2|6,6,ὑπὲρ,ὑπέρ,r--------,AuxP
6,Leuven|27109|2|7,7,τῆς,ὁ,l-s---fg-,ATR
7,Leuven|27109|2|8,8,σωτηρίας,σωτηρία,n-s---fg-,ATR
8,Leuven|27109|2|9,9,σου,σύ,p2s---cg-,ATR
9,Leuven|27109|2|10,10,εὐχὰς,εὐχή,n-p---fa-,OBJ
10,Leuven|27109|2|11,11,ποιοῦμαι,ποιέω,v1spie---,PRED
11,Leuven|27109|2|12,12,παρὰ,παρά,r--------,AuxP
12,Leuven|27109|2|13,13,τοῖς,ὁ,l-p---md-,ATR
13,Leuven|27109|2|14,14,ἐνθάδε,ἐνθάδε,d--------,ATR
14,Leuven|27109|2|15,15,θεοῖς,θεός,n-p---md-,ADV
15,Leuven|27109|2|16,16,ὑπὲρ,ὑπέρ,r--------,AuxP
16,Leuven|27109|2|17,17,τοῦ,ὁ,l-s---ng-,ATR
17,Leuven|27109|2|18,18,σώζεσθαί,σῴζω,v--pne---,OBJ
18,Leuven|27109|2|19,19,σε,σύ,p2s---ca-,SBJ
19,Leuven|27109|2|20,20,εἰς,εἰς,r--------,AuxP
20,Leuven|27109|2|21,21,μακροὺς,μακρός,a-p---ma-,ATR
21,Leuven|27109|2|22,22,χρόνους,χρόνος,n-p---ma-,ADV
