,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|31365|2|1,1,πάντα,πᾶς,a-p---na-,OBJ
1,Leuven|31365|2|2,2,ὑπερθέμενος,ὑπερτίθημι,v-sapmmn-,ADV
2,Leuven|31365|2|3,3,ἐξαυτῆς,ἐξαυτῆς,d--------,ADV
3,Leuven|31365|2|4,4,ἅμα,ἅμα,r--------,AuxP
4,Leuven|31365|2|5,5,τῷ,ὁ,l-s---nd-,ATR
5,Leuven|31365|2|6,6,λαβεῖν,λαμβάνω,v--ana---,ADV
6,Leuven|31365|2|7,7,σε,σύ,p2s---ca-,SBJ
7,Leuven|31365|2|8,8,ταῦτά,οὗτος,p-p---na-,ATR
8,Leuven|31365|2|9,9,μου,ἐγώ,p1s---cg-,ATR
9,Leuven|31365|2|10,10,τὰ,ὁ,l-p---na-,ATR
10,Leuven|31365|2|11,11,γράμματα,γράμμα,n-p---na-,OBJ
11,Leuven|31365|2|12,12,γενοῦ,γίγνομαι,v2samm---,PRED
12,Leuven|31365|2|13,13,πρὸς,πρός,r--------,AuxP
13,Leuven|31365|2|14,14,ἐμὲ,ἐγώ,p1s---ca-,OBJ
14,Leuven|31365|2|15,15,ἐπεὶ,ἐπεί,c--------,AuxC
15,Leuven|31365|2|16,16,ἡ,ὁ,l-s---fn-,ATR
16,Leuven|31365|2|17,17,ἀδελφή,ἀδελφή,n-s---fn-,SBJ
17,Leuven|31365|2|18,18,σου,σύ,p2s---cg-,ATR
18,Leuven|31365|2|19,19,νωθρεύεται,νωθρεύω,v3spie---,ADV
