,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|701|3|1,1,καλῶς,καλός,d--------,ADV
1,Leuven|701|3|2,2,ἂν,ἄν,d--------,AuxY
2,Leuven|701|3|3,3,οὖν,οὖν,d--------,AuxY
3,Leuven|701|3|4,4,ποιήσαις,ποιέω,v2saoa---,PRED
4,Leuven|701|3|5,5,φιλοτιμηθείς,φιλοτιμέω,v-sappmn-,ADV
6,Leuven|701|3|7,7,ὥσπερ,ὥσπερ,c--------,AuxC
7,Leuven|701|3|8,8,ἐπίστηι,ἐπίσταμαι,v2spie---,ADV
9,Leuven|701|3|10,10,ὅπως,ὅπως,c--------,AuxC
10,Leuven|701|3|11,11,παρὰ,παρά,r--------,AuxP
11,Leuven|701|3|12,12,τοῦ,ὁ,l-s---mg-,ATR
12,Leuven|701|3|13,13,Θεοδώρου,Θεόδωρος,n-s---mg-,ATR
13,Leuven|701|3|14,14,λάβηις,λαμβάνω,v2sasa---,ADV_CO
14,Leuven|701|3|15,15,τὰ,ὁ,l-p---na-,ATR
15,Leuven|701|3|16,16,ἐπιστόλια,ἐπιστόλιον,n-p---na-,OBJ
16,Leuven|701|3|17,17,καὶ,καί,c--------,COORD
17,Leuven|701|3|18,18,ἀποστείληις,ἀποστέλλω,v2sasa---,ADV_CO
18,Leuven|701|3|19,19,ἡμῖν,ἐγώ,p1p---cd-,OBJ
