,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|21342|16|1,1,ἐὰν,ἐάν,c--------,AuxC
1,Leuven|21342|16|2,2,σχολάζῃ,σχολάζω,v3spsa---,ADV
2,Leuven|21342|16|3,3,ὁ,ὁ,l-s---mn-,ATR
3,Leuven|21342|16|4,4,ἀδελφὸς,ἀδελφός,n-s---mn-,SBJ
4,Leuven|21342|16|5,5,αὐτοῦ,αὐτός,p-s---mg-,ATR
5,Leuven|21342|16|6,6,πέμψον,πέμπω,v2sama---,PRED
6,Leuven|21342|16|7,7,αὐτὸν,αὐτός,p-s---ma-,OBJ
7,Leuven|21342|16|8,8,πρὸς,πρός,r--------,AuxP
8,Leuven|21342|16|9,9,ἐμὲ,ἐγώ,p1s---ca-,OBJ
9,Leuven|21342|16|10,10,τάχα,τάχα,d--------,ADV
10,Leuven|21342|16|11,11,ἵνα,ἵνα,c--------,AuxC
11,Leuven|21342|16|12,12,τὰ,ὁ,l-p---na-,ATR
12,Leuven|21342|16|13,13,παιδία,παιδίον,n-p---na-,OBJ_CO
13,Leuven|21342|16|14,14,μου,ἐγώ,p1s---cg-,ATR
14,Leuven|21342|16|15,15,πέμψω,πέμπω,v1sfia---,OBJ
15,Leuven|21342|16|16,16,σοι,σύ,p2s---cd-,OBJ
16,Leuven|21342|16|17,17,διὰ,διά,r--------,AuxP
17,Leuven|21342|16|18,18,αὐτοῦ,αὐτός,p-s---mg-,ADV
18,Leuven|21342|16|19,19,καὶ,καί,c--------,COORD
19,Leuven|21342|16|20,20,τὴν,ὁ,l-s---fa-,ATR
20,Leuven|21342|16|21,21,μητέρα,μήτηρ,n-s---fa-,OBJ_CO
21,Leuven|21342|16|22,22,αὐτῶν,αὐτός,p-p---mg-,ATR
