,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27089|18|1,1,καὶ,καί,c--------,AuxY
1,Leuven|27089|18|2,2,ἐὰν,ἐάν,c--------,AuxC
2,Leuven|27089|18|3,3,ἀναβῇς,ἀναβαίνω,v2sasa---,ADV
3,Leuven|27089|18|4,4,εἰς,εἰς,r--------,AuxP
4,Leuven|27089|18|5,5,Ἀρσινοείτην,Ἀρσινοείτης,n-s---ma-,OBJ
5,Leuven|27089|18|6,6,ὕπαγε,ὑπάγω,v2spma---,PRED_CO
6,Leuven|27089|18|7,7,παρὰ,παρά,r--------,AuxP
7,Leuven|27089|18|8,8,Κουρσίλλαν,Κουρσίλλα,n-s---fa-,OBJ
8,Leuven|27089|18|9,9,καὶ,καί,c--------,AuxY
9,Leuven|27089|18|10,10,δέξαι,δέχομαι,v2samm---,PRED_CO
10,Leuven|27089|18|11,11,τοὺς,ὁ,l-p---ma-,ATR
11,Leuven|27089|18|12,12,πέντε,πέντε,m--------,ATR
12,Leuven|27089|18|13,13,κορμοὺς,κορμός,n-p---ma-,OBJ
13,Leuven|27089|18|14,14,τῶν,ὁ,l-p---ng-,ATR
14,Leuven|27089|18|15,15,ξύλων,ξύλον,n-p---ng-,ATR
15,Leuven|27089|18|16,16,καὶ,καί,c--------,COORD
16,Leuven|27089|18|17,17,κατενέγκεις,καταφέρω,v2sasa---,PRED_CO
17,Leuven|27089|18|18,18,αὐτὰ,αὐτός,p-p---na-,OBJ
18,Leuven|27089|18|19,19,ἐρχόμενος,ἔρχομαι,v-sppemn-,ADV
19,Leuven|27089|18|20,20,καὶ,καί,d--------,AuxZ
20,Leuven|27089|18|21,21,ἂν,ἐάν,c--------,AuxC
21,Leuven|27089|18|22,22,ἄλλα,ἄλλος,p-p---na-,OBJ
22,Leuven|27089|18|23,23,δυνασθῇς,δύναμαι,v2sasp---,ADV
23,Leuven|27089|18|24,24,κατενέγκαι,καταφέρω,v--ana---,OBJ
24,Leuven|27089|18|25,25,ἡμῖν,ἐγώ,p1p---cd-,OBJ
25,Leuven|27089|18|26,26,εἰς,εἰς,r--------,AuxP
26,Leuven|27089|18|27,27,τὸν,ὁ,l-s---ma-,ATR
27,Leuven|27089|18|28,28,χειμῶνα,χειμών,n-s---ma-,ADV
