,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27086|23|1,1,εὐχαριστοῦμεν,εὐχαριστέω,v1ppia---,PRED_CO
1,Leuven|27086|23|2,2,τοῖς,ὁ,l-p---md-,ATR
2,Leuven|27086|23|3,3,θεοῖς,θεός,n-p---md-,OBJ
3,Leuven|27086|23|4,4,ὅτι,ὅτι,c--------,AuxC
4,Leuven|27086|23|5,5,ὅμοιός,ὅμοιος,a-s---mn-,PNOM
5,Leuven|27086|23|6,6,σού,σύ,p2s---cg-,ATR
6,Leuven|27086|23|7,7,ἐστιν,εἰμί,v3spia---,OBJ
8,Leuven|27086|23|9,9,οὐδεὶς,οὐδείς,p-s---mn-,SBJ
9,Leuven|27086|23|10,10,δύναται,δύναμαι,v3spie---,PRED_CO
10,Leuven|27086|23|11,11,αὐτὸν,αὐτός,p-s---ma-,OBJ
11,Leuven|27086|23|12,12,καταγελάσαι,καταγελάω,v--ana---,OBJ
