,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27089|12|1,1,νυκτός,νύξ,n-s---fg-,ADV
1,Leuven|27089|12|2,2,σοι,σύ,p2s---cd-,OBJ
2,Leuven|27089|12|3,3,ἔγραψα,γράφω,v1saia---,PRED
3,Leuven|27089|12|4,4,τὴν,ὁ,l-s---fa-,ATR
4,Leuven|27089|12|5,5,ἐπιστολὴν,ἐπιστολή,n-s---fa-,OBJ
5,Leuven|27089|12|6,6,ταύτην,οὗτος,p-s---fa-,ATR
6,Leuven|27089|12|7,7,εὑρὼν,εὑρίσκω,v-sapamn-,ADV
7,Leuven|27089|12|8,8,εὐκαιρίαν,εὐκαιρία,n-s---fa-,OBJ
9,Leuven|27089|12|10,10,οὐ,οὐ,d--------,AuxZ
10,Leuven|27089|12|11,11,δὲ,δέ,d--------,AuxY
11,Leuven|27089|12|12,12,δεδυνημένος,δύναμαι,v-srpemn-,ADV
12,Leuven|27089|12|13,13,σοι,σύ,p2s---cd-,OBJ
13,Leuven|27089|12|14,14,πέμψαι,πέμπω,v--ana---,OBJ
