,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27092|4|1,1,καλῶς,καλός,d--------,ADV
1,Leuven|27092|4|2,2,οὖν,οὖν,d--------,AuxY
2,Leuven|27092|4|3,3,ποιήσεις,ποιέω,v2sfia---,PRED
3,Leuven|27092|4|4,4,ταχύτερόν,ταχύς,a-s---nac,ADV
4,Leuven|27092|4|5,5,μοι,ἐγώ,p1s---cd-,OBJ
5,Leuven|27092|4|6,6,ἀντιγράψαι,ἀντιγράφω,v--ana---,OBJ
6,Leuven|27092|4|7,7,περὶ,περί,r--------,AuxP
7,Leuven|27092|4|8,8,τῆς,ὁ,l-s---fg-,ATR
8,Leuven|27092|4|9,9,σωτηρίας,σωτηρία,n-s---fg-,ADV
9,Leuven|27092|4|10,10,σου,σύ,p2s---cg-,ATR
