,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27112|12|1,1,πρὸ,πρό,r--------,AuxP
1,Leuven|27112|12|2,2,παντὸς,πᾶς,a-s---ng-,ADV
2,Leuven|27112|12|3,3,εὐχαριστῶ,εὐχαριστέω,v1spia---,PRED_CO
3,Leuven|27112|12|4,4,μου,ἐγώ,p1s---cg-,ATR
4,Leuven|27112|12|5,5,τῇ,ὁ,l-s---fd-,ATR
5,Leuven|27112|12|6,6,ἀδελφῇ,ἀδελφή,n-s---fd-,APOS_CO
6,Leuven|27112|12|7,7,καὶ,καί,c--------,COORD
7,Leuven|27112|12|8,8,κυρίᾳ,κυρία,n-s---fd-,APOS_CO
8,Leuven|27112|12|9,9,μου,ἐγώ,p1s---cg-,ATR
9,Leuven|27112|12|10,10,Θερμουθαρίῳ,Θερμουθαριον,n-s---fd-,OBJ
10,Leuven|27112|12|11,11,παρὰ,παρά,r--------,AuxP
11,Leuven|27112|12|12,12,θεοῖς,θεός,n-p---md-,ADV
12,Leuven|27112|12|13,13,καὶ,καί,c--------,COORD
14,Leuven|27112|12|15,15,τὴν,ὁ,l-s---fa-,ATR
15,Leuven|27112|12|16,16,σὴν,σός,a-s---fa-,ATR
16,Leuven|27112|12|17,17,σωτηρίαν,σωτηρία,n-s---fa-,OBJ
