,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27328|7|1,1,καί,καί,c--------,AuxY
1,Leuven|27328|7|2,2,πῶς,πῶς,d--------,ADV
2,Leuven|27328|7|3,3,ἔχει,ἔχω,v3spia---,ATR
3,Leuven|27328|7|4,4,μου,ἐγώ,p1s---cg-,ATR
4,Leuven|27328|7|5,5,ὁ,ὁ,l-s---mn-,ATR
5,Leuven|27328|7|6,6,πατήρ,πατήρ,n-s---mn-,SBJ
7,Leuven|27328|7|8,8,πέμψεις,πέμπω,v2sfia---,PRED_CO
8,Leuven|27328|7|9,9,μοι,ἐγώ,p1s---cd-,OBJ
9,Leuven|27328|7|10,10,τήν,ὁ,l-s---fa-,ATR
10,Leuven|27328|7|11,11,φάσιν,φάσις,n-s---fa-,OBJ
12,Leuven|27328|7|13,13,ὅτι,ὅτι,c--------,AuxC
13,Leuven|27328|7|14,14,ἀσθενῶν,ἀσθενέω,v-sppamn-,ADV
14,Leuven|27328|7|15,15,ἀπῆλθε,ἀπέρχομαι,v3saia---,ADV
15,Leuven|27328|7|16,16,ἀπ’,ἀπό,r--------,AuxP
16,Leuven|27328|7|17,17,ἐμοῦ,ἐγώ,p1s---cg-,OBJ
