,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27493|3|1,1,διὸ,διό,d--------,ADV
1,Leuven|27493|3|2,2,παρακαλῶ,παρακαλέω,v1spia---,PRED
2,Leuven|27493|3|3,3,τὸ,ὁ,l-s---na-,ATR
3,Leuven|27493|3|4,4,αὐτὸ,αὐτός,p-s---na-,OBJ
4,Leuven|27493|3|5,5,ποιεῖν,ποιέω,v--pna---,OBJ
5,Leuven|27493|3|6,6,συνεχῶς,συνεχής,d--------,ADV
7,Leuven|27493|3|8,8,οὕτως,οὕτως,d--------,ADV
8,Leuven|27493|3|9,9,γὰρ,γάρ,d--------,AuxY
9,Leuven|27493|3|10,10,αὐξηθήσεται,αὐξάνω,v3sfip---,ExD
10,Leuven|27493|3|11,11,ἡμῶν,ἐγώ,p1p---cg-,ATR
11,Leuven|27493|3|12,12,ἡ,ὁ,l-s---fn-,ATR
12,Leuven|27493|3|13,13,φιλία,φιλία,n-s---fn-,SBJ
