,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27112|9|1,1,μὴ,μή,d--------,AuxZ
1,Leuven|27112|9|2,2,οὖν,οὖν,d--------,AuxY
2,Leuven|27112|9|3,3,ἄλλως,ἄλλος,d--------,ADV
3,Leuven|27112|9|4,4,ποιήσῃς,ποιέω,v2sasa---,PRED_CO
4,Leuven|27112|9|5,5,ἀλλὰ,ἀλλά,c--------,AuxY
5,Leuven|27112|9|6,6,δήλωσόν,δηλόω,v2sama---,PRED_CO
6,Leuven|27112|9|7,7,μοι,ἐγώ,p1s---cd-,OBJ
7,Leuven|27112|9|8,8,περὶ,περί,r--------,AuxP
8,Leuven|27112|9|9,9,τῆς,ὁ,l-s---fg-,ATR
9,Leuven|27112|9|10,10,σωτηρίας,σωτηρία,n-s---fg-,ADV
10,Leuven|27112|9|11,11,σου,σύ,p2s---cg-,ATR
12,Leuven|27112|9|13,13,καὶ,καί,c--------,COORD
13,Leuven|27112|9|14,14,πείσῃς,πείθω,v2sasa---,PRED_CO
14,Leuven|27112|9|15,15,τὴν,ὁ,l-s---fa-,ATR
15,Leuven|27112|9|16,16,μητέρα,μήτηρ,n-s---fa-,OBJ
