,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|267|4|1,1,αὐτοῦ,αὐτός,p-s---mg-,SBJ
1,Leuven|267|4|2,2,δέ,δέ,d--------,AuxY
2,Leuven|267|4|3,3,μηδ’,μηδέ,c--------,AuxY
3,Leuven|267|4|4,4,ἀποδεδωκότος,ἀποδίδωμι,v-srpamg-,ADV_CO
4,Leuven|267|4|5,5,ἡμῖν,ἐγώ,p1p---cd-,OBJ
5,Leuven|267|4|6,6,μηδέ,μηδέ,d--------,AuxZ
6,Leuven|267|4|7,7,ἵππον,ἵππος,n-s---ma-,OBJ
7,Leuven|267|4|8,8,μηδέ,μηδέ,c--------,COORD
8,Leuven|267|4|9,9,τήν,ὁ,l-s---fa-,ATR
9,Leuven|267|4|10,10,πορείαν,πορεία,n-s---fa-,OBJ
10,Leuven|267|4|11,11,αὐτῆς,αὐτός,p-s---fg-,ATR
11,Leuven|267|4|12,12,ἐπιδεδωκότος,ἐπιδίδωμι,v-srpamg-,ADV_CO
13,Leuven|267|4|14,14,ἐγράψαμεν,γράφω,v1paia---,PRED
14,Leuven|267|4|15,15,σοι,σύ,p2s---cd-,OBJ
16,Leuven|267|4|17,17,ὅπως,ὅπως,c--------,AuxC
17,Leuven|267|4|18,18,οὖν,οὖν,d--------,AuxY
18,Leuven|267|4|19,19,εἰδῇς,οἶδα,v2srsa---,ADV
