,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|33637|2|1,1,πρό,πρό,r--------,AuxP
1,Leuven|33637|2|2,2,μέν,μέν,d--------,AuxY
2,Leuven|33637|2|3,3,πάντων,πᾶς,a-p---ng-,ADV
3,Leuven|33637|2|4,4,εὔχομαι,εὔχομαι,v1spie---,PRED
4,Leuven|33637|2|5,5,σε,σύ,p2s---ca-,SBJ
5,Leuven|33637|2|6,6,ὑγιαίνειν,ὑγιαίνω,v--pna---,OBJ_CO
6,Leuven|33637|2|7,7,καί,καί,c--------,COORD
7,Leuven|33637|2|8,8,ὁλοκληρεῖν,ὁλοκληρέω,v--pna---,OBJ_CO
8,Leuven|33637|2|9,9,παρά,παρά,r--------,AuxP
9,Leuven|33637|2|10,10,τῷ,ὁ,l-s---md-,ATR
10,Leuven|33637|2|11,11,κυρίῳ,κύριος,a-s---md-,ATR
11,Leuven|33637|2|12,12,θεῷ,θεός,n-s---md-,ADV
