,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|267|6|1,1,καλῶς,καλός,d--------,ADV
1,Leuven|267|6|2,2,οὖν,οὖν,d--------,AuxY
2,Leuven|267|6|3,3,ποιήσεις,ποιέω,v2sfia---,PRED
3,Leuven|267|6|4,4,ἀγοράσας,ἀγοράζω,v-sapamn-,ADV_CO
4,Leuven|267|6|5,5,ἐμοί,ἐγώ,p1s---cd-,OBJ
5,Leuven|267|6|6,6,τε,τε,c--------,AuxY
6,Leuven|267|6|7,7,πορφύρας,πορφύρα,n-s---fg-,ATR
7,Leuven|267|6|8,8,στατῆρας,στατήρ,n-p---ma-,OBJ
8,Leuven|267|6|9,9,δύο,δύο,m--------,ATR
9,Leuven|267|6|10,10,καί,καί,c--------,COORD
10,Leuven|267|6|11,11,Ἀφροδισίαι,Ἀφροδισία,n-s---fd-,OBJ
11,Leuven|267|6|12,12,δύο,δύο,m--------,OBJ
