,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|33637|6|1,1,οἶδας,οἶδα,v2sria---,PRED
1,Leuven|33637|6|2,2,ὅτι,ὅτι,c--------,AuxC
2,Leuven|33637|6|3,3,πέρυσι,πέρυσι,d--------,ADV
3,Leuven|33637|6|4,4,οὐκ,οὐ,d--------,AuxZ
4,Leuven|33637|6|5,5,ἐταριχεύσαμεν,ταριχεύω,v1paia---,OBJ_CO
5,Leuven|33637|6|6,6,γαρηρά,γαρηρόν,n-p---na-,OBJ
7,Leuven|33637|6|8,8,ἔφετος,ἔφετος,d--------,ADV
8,Leuven|33637|6|9,9,δέ,δέ,d--------,COORD
9,Leuven|33637|6|10,10,ἐποιήσαμεν,ποιέω,v1paia---,OBJ_CO
10,Leuven|33637|6|11,11,καί,καί,c--------,COORD
11,Leuven|33637|6|12,12,ἐάν,ἐάν,c--------,AuxC
12,Leuven|33637|6|13,13,γένηται,γίγνομαι,v3sasm---,ADV
14,Leuven|33637|6|15,15,ἑτοιμάσω,ἑτοιμάζω,v1sfia---,OBJ_CO
15,Leuven|33637|6|16,16,αὐτό,αὐτός,p-s---na-,OBJ
16,Leuven|33637|6|17,17,ἕως,ἕως,c--------,AuxC
17,Leuven|33637|6|18,18,ἔρχῃ,ἔρχομαι,v2spse---,ADV
