,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|36197|1|1,1,καὶ,καί,c--------,AuxY
1,Leuven|36197|1|2,2,διὰ,διά,r--------,AuxP
2,Leuven|36197|1|3,3,τῶν,ὁ,l-p---ng-,ATR
3,Leuven|36197|1|4,4,παρόντων,πάρειμι,v-pppang-,ATR
4,Leuven|36197|1|5,5,γραμμάτων,γράμμα,n-p---ng-,ADV
5,Leuven|36197|1|6,6,γράφω,γράφω,v1spia---,PRED
6,Leuven|36197|1|7,7,προσκυνῶν,προσκυνέω,v-sppamn-,ADV
7,Leuven|36197|1|8,8,τὴν,ὁ,l-s---fa-,ATR
8,Leuven|36197|1|9,9,σὴν,σός,a-s---fa-,ATR
9,Leuven|36197|1|10,10,ἐνδιάθετον,ἐνδιάθετος,a-s---fa-,ATR
10,Leuven|36197|1|11,11,φιλίαν,φιλία,n-s---fa-,OBJ
11,Leuven|36197|1|12,12,εὐχόμενος,εὔχομαι,v-sppemn-,ADV
12,Leuven|36197|1|13,13,τὸν,ὁ,l-s---ma-,ATR
13,Leuven|36197|1|14,14,ὕψιστον,ὕψιστος,a-s---ma-,ATR_CO
14,Leuven|36197|1|15,15,καὶ,καί,c--------,COORD
15,Leuven|36197|1|16,16,ἐλεημονέστατον,ἐλεήμων,a-s---mas,ATR_CO
16,Leuven|36197|1|17,17,θεὸν,θεός,n-s---ma-,SBJ
17,Leuven|36197|1|18,18,ἀκούειν,ἀκούω,v--pna---,OBJ
18,Leuven|36197|1|19,19,τὰ,ὁ,l-p---na-,ATR
19,Leuven|36197|1|20,20,περὶ,περί,r--------,AuxP
20,Leuven|36197|1|21,21,τῆς,ὁ,l-s---fg-,ATR
21,Leuven|36197|1|22,22,σῆς,σός,a-s---fg-,ATR
22,Leuven|36197|1|23,23,ὑγιείας,ὑγίεια,n-s---fg-,OBJ_CO
23,Leuven|36197|1|24,24,καὶ,καί,c--------,COORD
24,Leuven|36197|1|25,25,εὐδαιμονίας,εὐδαιμονία,n-s---fg-,OBJ_CO
