,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|31365|4|1,1,ἀλλὰ,ἀλλά,c--------,AuxY
1,Leuven|31365|4|2,2,μὴ,μή,d--------,AuxZ
2,Leuven|31365|4|3,3,ἀμελήσῃς,ἀμελέω,v2sasa---,PRED_CO
3,Leuven|31365|4|4,4,τι,τις,p-s---na-,ADV
4,Leuven|31365|4|5,5,αὐτῆς,αὐτός,p-s---fg-,OBJ
5,Leuven|31365|4|6,6,καὶ,καί,c--------,AuxY
6,Leuven|31365|4|7,7,μὴ,μή,d--------,AuxZ
7,Leuven|31365|4|8,8,σκύλῃς,σκύλλω,v2sasa---,PRED_CO
8,Leuven|31365|4|9,9,τὴν,ὁ,l-s---fa-,ATR
9,Leuven|31365|4|10,10,γυναῖκά,γυνή,n-s---fa-,OBJ_CO
10,Leuven|31365|4|11,11,σου,σύ,p2s---cg-,ATR
11,Leuven|31365|4|12,12,ἢ,ἤ,c--------,COORD
12,Leuven|31365|4|13,13,τὰ,ὁ,l-p---na-,ATR
13,Leuven|31365|4|14,14,παιδία,παιδίον,n-p---na-,OBJ_CO
15,Leuven|31365|4|16,16,ἐρχόμενος,ἔρχομαι,v-sppemn-,ADV
16,Leuven|31365|4|17,17,δὲ,δέ,d--------,COORD
17,Leuven|31365|4|18,18,ἔρχου,ἔρχομαι,v2spme---,PRED_CO
18,Leuven|31365|4|19,19,εἰς,εἰς,r--------,AuxP
19,Leuven|31365|4|20,20,Θεογονίδα,Θεογονίς,n-s---fa-,OBJ
