,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|31651|11|1,1,μαθήσεται,μανθάνω,v3sfim---,PRED
1,Leuven|31651|11|2,2,διά,διά,r--------,AuxP
2,Leuven|31651|11|3,3,τῶν,ὁ,l-p---mg-,ATR
3,Leuven|31651|11|4,4,λόγων,λόγος,n-p---mg-,ADV
4,Leuven|31651|11|5,5,τό,ὁ,l-s---na-,OBJ
5,Leuven|31651|11|6,6,καθ’,κατά,r--------,AuxP
6,Leuven|31651|11|7,7,ἕν,εἷς,m-s---na-,OBJ
7,Leuven|31651|11|8,8,ὡς,ὡς,c--------,AuxC
8,Leuven|31651|11|9,9,περιέχει,περιέχω,v3spia---,ADV
9,Leuven|31651|11|10,10,τό,ὁ,l-s---nn-,ATR
10,Leuven|31651|11|11,11,πιττάκιον,πιττάκιον,n-s---nn-,SBJ
