,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|32546|2|1,1,πάντα,πᾶς,a-p---na-,OBJ
1,Leuven|32546|2|2,2,ὑπερθέμενος,ὑπερτίθημι,v-sapmmn-,ADV
2,Leuven|32546|2|3,3,ἐξαυτῆς,ἐξαυτῆς,d--------,ADV
3,Leuven|32546|2|4,4,ἀπάντησον,ἀπαντάω,v2sama---,PRED
4,Leuven|32546|2|5,5,πρὸς,πρός,r--------,AuxP
5,Leuven|32546|2|6,6,ἡμᾶς,ἐγώ,p1p---ca-,OBJ
6,Leuven|32546|2|7,7,ἐπειδὴ,ἐπειδή,c--------,AuxC
7,Leuven|32546|2|8,8,ἡ,ὁ,l-s---fn-,ATR
8,Leuven|32546|2|9,9,μήτηρ,μήτηρ,n-s---fn-,SBJ
9,Leuven|32546|2|10,10,ἡμῶν,ἐγώ,p1p---cg-,ATR
10,Leuven|32546|2|11,11,ἀπεγένετο,ἀπογίγνομαι,v3saim---,ADV_CO
11,Leuven|32546|2|12,12,καὶ,καί,c--------,COORD
12,Leuven|32546|2|13,13,πάνυ,πάνυ,d--------,ADV
13,Leuven|32546|2|14,14,χρείαν,χρεία,n-s---fa-,OBJ
14,Leuven|32546|2|15,15,ἔχομεν,ἔχω,v1ppia---,ADV_CO
15,Leuven|32546|2|16,16,τῇ,ὁ,l-s---fd-,ATR
16,Leuven|32546|2|17,17,παρουσίᾳ,παρουσία,n-s---fd-,OBJ
17,Leuven|32546|2|18,18,σου,σύ,p2s---cg-,ATR
