,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|25080|8|1,1,πείρασαι,πειράζω,v2samm---,PRED
1,Leuven|25080|8|2,2,οὖν,οὖν,d--------,AuxY
2,Leuven|25080|8|3,3,καὶ,καί,d--------,AuxZ
3,Leuven|25080|8|4,4,διʼ,διά,r--------,AuxP
4,Leuven|25080|8|5,5,ἐμὲ,ἐγώ,p1s---ca-,ADV
5,Leuven|25080|8|6,6,τοῦτο,οὗτος,p-s---na-,OBJ
6,Leuven|25080|8|7,7,ποιεῖν,ποιέω,v--pna---,OBJ
8,Leuven|25080|8|9,9,χαρισάμενός,χαρίζω,v-sapmmn-,ADV
9,Leuven|25080|8|10,10,μοι,ἐγώ,p1s---cd-,OBJ
10,Leuven|25080|8|11,11,ὃ,ὅς,p-s---na-,OBJ
11,Leuven|25080|8|12,12,μεταξὺ,μεταξύ,d--------,ADV
12,Leuven|25080|8|13,13,ἐπιγνώσῃ,ἐπιγιγνώσκω,v2sfim---,SBJ
13,Leuven|25080|8|14,14,ἀγαθόν,ἀγαθός,a-s---na-,OCOMP
