,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|28857|4|1,1,δέξαι,δέχομαι,v2samm---,PRED_CO
1,Leuven|28857|4|2,2,δέ,δέ,d--------,AuxY
2,Leuven|28857|4|3,3,παρά,παρά,r--------,AuxP
3,Leuven|28857|4|4,4,τῆς,ὁ,l-s---fg-,ATR
4,Leuven|28857|4|5,5,Βελλᾶτος,Βελλᾶς,n-s---fg-,ADV
5,Leuven|28857|4|6,6,δραχμάς,δραχμή,n-p---fa-,OBJ
6,Leuven|28857|4|7,7,η,η,n--------,ATR
7,Leuven|28857|4|8,8,καί,καί,c--------,COORD
8,Leuven|28857|4|9,9,δός,δίδωμι,v2sama---,PRED_CO
9,Leuven|28857|4|10,10,Ἰσιδώρῳ,Ἰσίδωρος,n-s---md-,OBJ
