,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|31722|3|1,1,ἐάν,ἐάν,c--------,AuxC
1,Leuven|31722|3|2,2,οὖν,οὖν,d--------,AuxY
2,Leuven|31722|3|3,3,θέλῃς,ἐθέλω,v2spsa---,ADV
3,Leuven|31722|3|4,4,αὐτῷ,αὐτός,p-s---md-,OBJ
4,Leuven|31722|3|5,5,δοῦναι,δίδωμι,v--ana---,OBJ_CO
5,Leuven|31722|3|6,6,τι,τις,p-s---na-,OBJ
6,Leuven|31722|3|7,7,καί,καί,c--------,COORD
7,Leuven|31722|3|8,8,ἀντί,ἀντί,r--------,AuxP
8,Leuven|31722|3|9,9,τῆς,ὁ,l-s---fg-,ATR
9,Leuven|31722|3|10,10,τιμῆς,τιμή,n-s---fg-,ADV
10,Leuven|31722|3|11,11,καί,καί,d--------,AuxZ
11,Leuven|31722|3|12,12,τό,ὁ,l-s---na-,ATR
12,Leuven|31722|3|13,13,πάτημα,πάτημα,n-s---na-,OBJ
13,Leuven|31722|3|14,14,παρ’,παρά,r--------,AuxP
14,Leuven|31722|3|15,15,αὐτοῦ,αὐτός,p-s---mg-,OBJ
15,Leuven|31722|3|16,16,λαβεῖν,λαμβάνω,v--ana---,OBJ_CO
17,Leuven|31722|3|18,18,ἐπεί,ἐπεί,c--------,AuxC
18,Leuven|31722|3|19,19,μέλλομεν,μέλλω,v1ppia---,ADV
19,Leuven|31722|3|20,20,χόρτου,χόρτος,n-s---mg-,ATR
20,Leuven|31722|3|21,21,χρείαν,χρεία,n-s---fa-,OBJ
21,Leuven|31722|3|22,22,ἔχειν,ἔχω,v--pna---,OBJ
