,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|31368|5|1,1,ἴσθι,οἶδα,v2srma---,PRED
1,Leuven|31368|5|2,2,δὲ,δέ,d--------,AuxY
2,Leuven|31368|5|3,3,ὅτι,ὅτι,c--------,AuxC
3,Leuven|31368|5|4,4,ὀφείλεις,ὀφείλω,v2spia---,OBJ
4,Leuven|31368|5|5,5,φόρους,φόρος,n-p---ma-,OBJ_CO
5,Leuven|31368|5|6,6,καὶ,καί,c--------,COORD
6,Leuven|31368|5|7,7,ἀποφορὰς,ἀποφορά,n-p---fa-,OBJ_CO
7,Leuven|31368|5|8,8,ἑπτὰ,ἑπτά,m--------,ATR
8,Leuven|31368|5|9,9,ἐτῶν,ἔτος,n-p---ng-,ATR
10,Leuven|31368|5|11,11,ὡς,ὡς,c--------,AuxC
11,Leuven|31368|5|12,12,ἐὰν,ἐάν,c--------,AuxC
12,Leuven|31368|5|13,13,μὴ,μή,d--------,AuxZ
13,Leuven|31368|5|14,14,ἀποκαταστασίας,ἀποκαταστασία,n-p---fa-,OBJ
14,Leuven|31368|5|15,15,πέμψῃς,πέμπω,v2sasa---,ADV
15,Leuven|31368|5|16,16,οἶδάς,οἶδα,v2sria---,ADV
16,Leuven|31368|5|17,17,σου,σύ,p2s---cg-,ATR
17,Leuven|31368|5|18,18,τὸν,ὁ,l-s---ma-,ATR
18,Leuven|31368|5|19,19,κίνδυνον,κίνδυνος,n-s---ma-,OBJ
