,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|30385|10|1,1,καὶ,καί,c--------,AuxY
1,Leuven|30385|10|2,2,ἄλλοτέ,ἄλλοτε,d--------,ADV
2,Leuven|30385|10|3,3,σοι,σύ,p2s---cd-,OBJ
3,Leuven|30385|10|4,4,ἔγραψα,γράφω,v1saia---,PRED
4,Leuven|30385|10|5,5,ὅτι,ὅτι,c--------,AuxC
5,Leuven|30385|10|6,6,οὔτʼ,οὔτε,c--------,AuxY
6,Leuven|30385|10|7,7,ἐγὼ,ἐγώ,p1s---cn-,SBJ
7,Leuven|30385|10|8,8,τὸν,ὁ,l-s---ma-,ATR
8,Leuven|30385|10|9,9,κάμηλον,κάμηλος,n-s---ma-,OBJ
9,Leuven|30385|10|10,10,Ἑρμία,Ἑρμίας,n-s---mg-,ATR_CO
10,Leuven|30385|10|11,11,κατέσχον,κατέχω,v1saia---,OBJ
11,Leuven|30385|10|12,12,οὔτε,οὔτε,c--------,COORD
12,Leuven|30385|10|13,13,ἄλλου,ἄλλος,p-s---mg-,ATR
13,Leuven|30385|10|14,14,τινός,τις,p-s---cg-,ATR_CO
