,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|30385|7|1,1,ὅθεν,ὅθεν,d--------,ADV
1,Leuven|30385|7|2,2,εἰ,εἰ,c--------,AuxC
2,Leuven|30385|7|3,3,εἰς,εἰς,r--------,AuxP
3,Leuven|30385|7|4,4,ἄλλην,ἄλλος,p-s---fa-,ATR
4,Leuven|30385|7|5,5,χρείαν,χρεία,n-s---fa-,ADV
5,Leuven|30385|7|6,6,λαμβάνεις,λαμβάνω,v2spia---,ADV
6,Leuven|30385|7|7,7,δυναμένην,δύναμαι,v-sppefa-,ADV
7,Leuven|30385|7|8,8,ἡμᾶς,ἐγώ,p1p---ca-,OBJ
8,Leuven|30385|7|9,9,ὠφελῆσαι,ὠφελέω,v--ana---,OBJ
10,Leuven|30385|7|11,11,καλῶς,καλός,d--------,ADV
11,Leuven|30385|7|12,12,ποιεῖς,ποιέω,v2spia---,PRED
